k,t,x,y,z
4528,90.56,-892,-2483,-2613
4529,90.58,-891,-2484,-2613
4530,90.6,-890,-2483,-2612
4531,90.62,-890,-2482,-2612
4532,90.64,-890,-2481,-2612
4533,90.66,-890,-2480,-2612
4534,90.68,-890,-2479,-2612
4535,90.7,-890,-2478,-2612
4536,90.72,-890,-2477,-2612
4537,90.74,-889,-2477,-2612
4538,90.76,-889,-2478,-2612
4539,90.78,-892,-2479,-2612
4540,90.8,-892,-2480,-2614
4541,90.82,-890,-2482,-2618
4542,90.84,-888,-2482,-2618
4543,90.86,-888,-2480,-2615
4544,90.88,-889,-2480,-2614
4545,90.9,-891,-2478,-2613
4546,90.92,-890,-2480,-2610
4547,90.94,-884,-2484,-2612
4548,90.96,-888,-2480,-2618
4549,90.98,-891,-2478,-2617
4550,91,-888,-2480,-2614
4551,91.02,-888,-2480,-2614
4552,91.04,-889,-2479,-2614
4553,91.06,-890,-2478,-2613
4554,91.08,-891,-2477,-2613
4555,91.1,-892,-2476,-2613
4556,91.12,-893,-2475,-2612
4557,91.14,-893,-2475,-2612
4558,91.16,-892,-2477,-2612
4559,91.18,-892,-2478,-2611
4560,91.2,-893,-2479,-2610
4561,91.22,-893,-2480,-2610
4562,91.24,-892,-2479,-2611
4563,91.26,-892,-2478,-2612
4564,91.28,-892,-2479,-2612
4565,91.3,-891,-2480,-2612
4566,91.32,-892,-2478,-2616
4567,91.34,-892,-2476,-2616
4568,91.36,-888,-2478,-2608
4569,91.38,-890,-2477,-2610
4570,91.4,-892,-2475,-2614
4571,91.42,-890,-2476,-2612
4572,91.44,-890,-2476,-2612
4573,91.46,-890,-2476,-2612
4574,91.48,-891,-2477,-2612
4575,91.5,-892,-2478,-2612
4576,91.52,-892,-2479,-2613
4577,91.54,-892,-2480,-2614
4578,91.56,-892,-2479,-2614
4579,91.58,-892,-2478,-2615
4580,91.6,-892,-2478,-2615
4581,91.62,-891,-2478,-2613
4582,91.64,-890,-2478,-2612
4583,91.66,-890,-2478,-2611
4584,91.68,-890,-2478,-2611
4585,91.7,-892,-2481,-2616
4586,91.72,-888,-2482,-2618
4587,91.74,-886,-2478,-2618
4588,91.76,-890,-2476,-2618
4589,91.78,-890,-2477,-2616
4590,91.8,-890,-2478,-2615
4591,91.82,-891,-2478,-2615
4592,91.84,-891,-2478,-2616
4593,91.86,-890,-2479,-2616
4594,91.88,-890,-2480,-2615
4595,91.9,-890,-2479,-2614
4596,91.92,-891,-2478,-2613
4597,91.94,-892,-2478,-2612
4598,91.96,-892,-2478,-2612
4599,91.98,-892,-2478,-2612
4600,92,-891,-2478,-2613
4601,92.02,-890,-2478,-2614
4602,92.04,-889,-2477,-2615
4603,92.06,-888,-2476,-2616
4604,92.08,-888,-2476,-2616
4605,92.1,-889,-2476,-2616
4606,92.12,-893,-2478,-2616
4607,92.14,-895,-2480,-2618
4608,92.16,-888,-2480,-2618
4609,92.18,-886,-2478,-2616
4610,92.2,-890,-2477,-2616
4611,92.22,-889,-2478,-2616
4612,92.24,-888,-2478,-2615
4613,92.26,-887,-2477,-2614
4614,92.28,-887,-2476,-2614
4615,92.3,-888,-2476,-2615
4616,92.32,-888,-2476,-2616
4617,92.34,-889,-2476,-2616
4618,92.36,-890,-2477,-2615
4619,92.38,-890,-2478,-2614
4620,92.4,-890,-2478,-2615
4621,92.42,-890,-2478,-2615
4622,92.44,-889,-2477,-2614
4623,92.46,-891,-2478,-2615
4624,92.48,-894,-2478,-2620
4625,92.5,-890,-2476,-2618
4626,92.52,-886,-2476,-2616
4627,92.54,-890,-2476,-2620
4628,92.56,-894,-2476,-2620
4629,92.58,-894,-2476,-2620
4630,92.6,-891,-2476,-2619
4631,92.62,-889,-2476,-2618
4632,92.64,-890,-2476,-2618
4633,92.66,-890,-2476,-2617
4634,92.68,-889,-2477,-2615
4635,92.7,-888,-2477,-2615
4636,92.72,-889,-2476,-2616
4637,92.74,-890,-2477,-2616
4638,92.76,-890,-2478,-2615
4639,92.78,-890,-2478,-2615
4640,92.8,-889,-2478,-2615
4641,92.82,-889,-2478,-2614
4642,92.84,-890,-2478,-2615
4643,92.86,-890,-2478,-2616
4644,92.88,-890,-2478,-2616
4645,92.9,-890,-2478,-2616
4646,92.92,-889,-2478,-2616
4647,92.94,-888,-2478,-2615
4648,92.96,-887,-2479,-2615
4649,92.98,-886,-2479,-2616
4650,93,-886,-2478,-2616
4651,93.02,-887,-2478,-2617
4652,93.04,-888,-2478,-2617
4653,93.06,-888,-2478,-2616
4654,93.08,-887,-2477,-2616
4655,93.1,-886,-2476,-2616
4656,93.12,-885,-2476,-2616
4657,93.14,-885,-2476,-2615
4658,93.16,-886,-2476,-2614
4659,93.18,-887,-2475,-2615
4660,93.2,-887,-2474,-2615
4661,93.22,-886,-2474,-2615
4662,93.24,-887,-2475,-2616
4663,93.26,-888,-2476,-2617
4664,93.28,-888,-2476,-2618
4665,93.3,-888,-2477,-2617
4666,93.32,-888,-2478,-2616
4667,93.34,-888,-2478,-2616
4668,93.36,-888,-2478,-2616
4669,93.38,-888,-2478,-2615
4670,93.4,-888,-2478,-2615
4671,93.42,-888,-2477,-2616
4672,93.44,-888,-2476,-2616
4673,93.46,-888,-2476,-2617
4674,93.48,-888,-2476,-2617
4675,93.5,-888,-2476,-2615
4676,93.52,-888,-2476,-2615
4677,93.54,-888,-2477,-2615
4678,93.56,-888,-2478,-2614
4679,93.58,-888,-2478,-2615
4680,93.6,-889,-2477,-2616
4681,93.62,-890,-2476,-2616
4682,93.64,-889,-2476,-2616
4683,93.66,-888,-2476,-2617
4684,93.68,-888,-2477,-2617
4685,93.7,-888,-2477,-2616
4686,93.72,-888,-2477,-2617
4687,93.74,-888,-2478,-2617
4688,93.76,-888,-2478,-2617
4689,93.78,-888,-2478,-2618
4690,93.8,-888,-2478,-2618
4691,93.82,-888,-2478,-2618
4692,93.84,-888,-2478,-2617
4693,93.86,-888,-2478,-2616
4694,93.88,-887,-2477,-2617
4695,93.9,-886,-2477,-2617
4696,93.92,-886,-2477,-2616
4697,93.94,-886,-2476,-2616
4698,93.96,-887,-2476,-2616
4699,93.98,-889,-2476,-2616
4700,94,-889,-2476,-2615
4701,94.02,-888,-2477,-2614
4702,94.04,-888,-2478,-2614
4703,94.06,-888,-2478,-2615
4704,94.08,-888,-2477,-2616
4705,94.1,-887,-2477,-2616
4706,94.12,-887,-2478,-2616
4707,94.14,-888,-2478,-2616
4708,94.16,-888,-2479,-2616
4709,94.18,-888,-2480,-2616
4710,94.2,-888,-2479,-2616
4711,94.22,-888,-2478,-2617
4712,94.24,-889,-2479,-2618
4713,94.26,-890,-2479,-2618
4714,94.28,-890,-2479,-2617
4715,94.3,-890,-2480,-2616
4716,94.32,-889,-2480,-2616
4717,94.34,-889,-2480,-2616
4718,94.36,-890,-2480,-2615
4719,94.38,-889,-2479,-2615
4720,94.4,-888,-2477,-2616
4721,94.42,-887,-2476,-2616
4722,94.44,-886,-2476,-2616
4723,94.46,-886,-2477,-2616
4724,94.48,-886,-2478,-2616
4725,94.5,-887,-2478,-2616
4726,94.52,-888,-2479,-2615
4727,94.54,-887,-2480,-2614
4728,94.56,-887,-2479,-2613
4729,94.58,-887,-2478,-2613
4730,94.6,-886,-2478,-2614
4731,94.62,-886,-2478,-2614
4732,94.64,-886,-2479,-2614
4733,94.66,-886,-2480,-2614
4734,94.68,-887,-2479,-2615
4735,94.7,-888,-2478,-2615
4736,94.72,-888,-2478,-2615
4737,94.74,-888,-2478,-2616
4738,94.76,-889,-2478,-2617
4739,94.78,-890,-2476,-2617
4740,94.8,-892,-2479,-2616
4741,94.82,-890,-2482,-2612
4742,94.84,-888,-2482,-2614
4743,94.86,-890,-2480,-2618
4744,94.88,-890,-2480,-2614
4745,94.9,-886,-2484,-2608
4746,94.92,-884,-2481,-2610
4747,94.94,-887,-2478,-2616
4748,94.96,-888,-2478,-2616
4749,94.98,-887,-2477,-2616
4750,95,-886,-2476,-2617
4751,95.02,-887,-2476,-2618
4752,95.04,-888,-2476,-2618
4753,95.06,-888,-2476,-2617
4754,95.08,-888,-2477,-2616
4755,95.1,-888,-2478,-2616
4756,95.12,-888,-2478,-2616
4757,95.14,-887,-2478,-2616
4758,95.16,-887,-2479,-2616
4759,95.18,-888,-2480,-2616
4760,95.2,-888,-2479,-2617
4761,95.22,-889,-2481,-2619
4762,95.24,-888,-2479,-2614
4763,95.26,-886,-2475,-2610
4764,95.28,-886,-2476,-2616
4765,95.3,-886,-2476,-2617
4766,95.32,-885,-2476,-2614
4767,95.34,-885,-2476,-2613
4768,95.36,-886,-2477,-2612
4769,95.38,-887,-2479,-2611
4770,95.4,-888,-2480,-2610
4771,95.42,-887,-2485,-2611
4772,95.44,-886,-2485,-2612
4773,95.46,-886,-2483,-2616
4774,95.48,-887,-2483,-2618
4775,95.5,-888,-2481,-2616
4776,95.52,-889,-2482,-2616
4777,95.54,-890,-2482,-2616
4778,95.56,-890,-2482,-2616
4779,95.58,-889,-2482,-2616
4780,95.6,-888,-2482,-2615
4781,95.62,-887,-2482,-2615
4782,95.64,-887,-2481,-2616
4783,95.66,-889,-2481,-2616
4784,95.68,-890,-2481,-2616
4785,95.7,-890,-2480,-2616
4786,95.72,-889,-2480,-2616
4787,95.74,-887,-2480,-2616
4788,95.76,-885,-2480,-2615
4789,95.78,-884,-2480,-2614
4790,95.8,-884,-2480,-2615
4791,95.82,-885,-2480,-2616
4792,95.84,-886,-2480,-2616
4793,95.86,-887,-2481,-2616
4794,95.88,-887,-2482,-2616
4795,95.9,-886,-2482,-2616
4796,95.92,-886,-2482,-2616
4797,95.94,-886,-2483,-2615
4798,95.96,-886,-2483,-2614
4799,95.98,-887,-2482,-2614
4800,96,-888,-2482,-2614
4801,96.02,-888,-2482,-2614
4802,96.04,-888,-2481,-2614
4803,96.06,-888,-2481,-2615
4804,96.08,-888,-2482,-2615
4805,96.1,-888,-2482,-2615
4806,96.12,-888,-2482,-2616
4807,96.14,-888,-2482,-2615
4808,96.16,-889,-2482,-2614
4809,96.18,-889,-2481,-2613
4810,96.2,-887,-2480,-2612
4811,96.22,-885,-2480,-2612
4812,96.24,-884,-2481,-2613
4813,96.26,-884,-2482,-2614
4814,96.28,-884,-2482,-2614
4815,96.3,-885,-2482,-2615
4816,96.32,-886,-2482,-2615
4817,96.34,-887,-2482,-2614
4818,96.36,-888,-2482,-2614
4819,96.38,-888,-2482,-2614
4820,96.4,-887,-2483,-2614
4821,96.42,-888,-2484,-2613
4822,96.44,-886,-2482,-2616
4823,96.46,-886,-2483,-2616
4824,96.48,-890,-2486,-2614
4825,96.5,-888,-2485,-2615
4826,96.52,-886,-2484,-2615
4827,96.54,-886,-2484,-2616
4828,96.56,-887,-2484,-2615
4829,96.58,-887,-2484,-2614
4830,96.6,-885,-2484,-2614
4831,96.62,-885,-2485,-2615
4832,96.64,-886,-2486,-2615
4833,96.66,-886,-2486,-2614
4834,96.68,-885,-2487,-2614
4835,96.7,-885,-2488,-2614
4836,96.72,-885,-2488,-2614
4837,96.74,-883,-2488,-2613
4838,96.76,-882,-2489,-2613
4839,96.78,-882,-2490,-2614
4840,96.8,-882,-2490,-2614
4841,96.82,-882,-2490,-2614
4842,96.84,-882,-2490,-2613
4843,96.86,-882,-2490,-2612
4844,96.88,-881,-2490,-2612
4845,96.9,-880,-2490,-2612
4846,96.92,-881,-2490,-2612
4847,96.94,-882,-2490,-2613
4848,96.96,-882,-2491,-2615
4849,96.98,-882,-2492,-2616
4850,97,-882,-2493,-2616
4851,97.02,-881,-2493,-2616
4852,97.04,-880,-2492,-2615
4853,97.06,-880,-2493,-2614
4854,97.08,-880,-2494,-2613
4855,97.1,-880,-2495,-2612
4856,97.12,-880,-2496,-2613
4857,97.14,-879,-2497,-2613
4858,97.16,-878,-2498,-2612
4859,97.18,-878,-2498,-2612
4860,97.2,-877,-2498,-2611
4861,97.22,-877,-2498,-2610
4862,97.24,-878,-2498,-2611
4863,97.26,-878,-2499,-2613
4864,97.28,-877,-2500,-2614
4865,97.3,-876,-2501,-2614
4866,97.32,-876,-2502,-2615
4867,97.34,-876,-2503,-2615
4868,97.36,-875,-2504,-2613
4869,97.38,-874,-2505,-2612
4870,97.4,-874,-2506,-2611
4871,97.42,-873,-2507,-2610
4872,97.44,-872,-2508,-2610
4873,97.46,-871,-2509,-2609
4874,97.48,-870,-2510,-2609
4875,97.5,-869,-2510,-2611
4876,97.52,-868,-2510,-2612
4877,97.54,-867,-2511,-2611
4878,97.56,-864,-2513,-2610
4879,97.58,-861,-2514,-2610
4880,97.6,-860,-2515,-2610
4881,97.62,-859,-2517,-2610
4882,97.64,-858,-2519,-2610
4883,97.66,-857,-2521,-2610
4884,97.68,-855,-2523,-2611
4885,97.7,-853,-2524,-2611
4886,97.72,-851,-2525,-2610
4887,97.74,-849,-2528,-2609
4888,97.76,-847,-2530,-2608
4889,97.78,-845,-2531,-2608
4890,97.8,-843,-2532,-2607
4891,97.82,-840,-2533,-2607
4892,97.84,-836,-2534,-2607
4893,97.86,-832,-2535,-2606
4894,97.88,-830,-2537,-2606
4895,97.9,-828,-2539,-2606
4896,97.92,-824,-2541,-2606
4897,97.94,-821,-2543,-2607
4898,97.96,-819,-2544,-2608
4899,97.98,-815,-2544,-2607
4900,98,-809,-2545,-2606
4901,98.02,-804,-2546,-2605
4902,98.04,-801,-2547,-2604
4903,98.06,-799,-2549,-2603
4904,98.08,-778,-2550,-2601
4905,98.1,-756,-2549,-2599
4906,98.12,-751,-2547,-2597
4907,98.14,-746,-2545,-2597
4908,98.16,-743,-2543,-2598
4909,98.18,-739,-2541,-2598
4910,98.2,-735,-2539,-2597
4911,98.22,-732,-2538,-2596
4912,98.24,-728,-2537,-2594
4913,98.26,-726,-2531,-2592
4914,98.28,-722,-2528,-2590
4915,98.3,-715,-2528,-2592
4916,98.32,-715,-2527,-2595
4917,98.34,-716,-2526,-2593
4918,98.36,-712,-2523,-2591
4919,98.38,-708,-2520,-2590
4920,98.4,-706,-2517,-2589
4921,98.42,-705,-2516,-2588
4922,98.44,-703,-2515,-2587
4923,98.46,-701,-2512,-2586
4924,98.48,-700,-2509,-2586
4925,98.5,-700,-2508,-2586
4926,98.52,-699,-2507,-2585
4927,98.54,-697,-2505,-2582
4928,98.56,-695,-2503,-2580
4929,98.58,-693,-2500,-2579
4930,98.6,-691,-2498,-2577
4931,98.62,-689,-2496,-2574
4932,98.64,-688,-2494,-2571
4933,98.66,-687,-2494,-2570
4934,98.68,-687,-2494,-2569
4935,98.7,-687,-2494,-2567
4936,98.72,-686,-2494,-2566
4937,98.74,-685,-2494,-2564
4938,98.76,-684,-2493,-2561
4939,98.78,-683,-2491,-2560
4940,98.8,-681,-2490,-2559
4941,98.82,-680,-2490,-2558
4942,98.84,-679,-2491,-2557
4943,98.86,-677,-2492,-2556
4944,98.88,-675,-2491,-2555
4945,98.9,-674,-2490,-2553
4946,98.92,-673,-2488,-2552
4947,98.94,-672,-2486,-2552
4948,98.96,-672,-2486,-2552
4949,98.98,-671,-2486,-2552
4950,99,-669,-2486,-2552
4951,99.02,-667,-2486,-2552
4952,99.04,-666,-2486,-2551
4953,99.06,-665,-2486,-2549
4954,99.08,-663,-2486,-2547
4955,99.1,-661,-2485,-2546
4956,99.12,-660,-2484,-2545
4957,99.14,-659,-2484,-2544
4958,99.16,-658,-2484,-2544
4959,99.18,-658,-2483,-2543
4960,99.2,-658,-2482,-2543
4961,99.22,-657,-2482,-2544
4962,99.24,-656,-2482,-2543
4963,99.26,-655,-2482,-2542
4964,99.28,-654,-2481,-2542
4965,99.3,-655,-2479,-2541
4966,99.32,-655,-2478,-2540
4967,99.34,-653,-2478,-2539
4968,99.36,-652,-2478,-2538
4969,99.38,-651,-2479,-2539
4970,99.4,-650,-2479,-2540
4971,99.42,-650,-2478,-2539
4972,99.44,-649,-2478,-2539
4973,99.46,-648,-2477,-2539
4974,99.48,-650,-2476,-2538
4975,99.5,-651,-2476,-2538
4976,99.52,-649,-2476,-2537
4977,99.54,-648,-2476,-2536
4978,99.56,-648,-2477,-2536
4979,99.58,-648,-2478,-2536
4980,99.6,-647,-2478,-2536
4981,99.62,-646,-2478,-2536
4982,99.64,-646,-2478,-2536
4983,99.66,-646,-2478,-2536
4984,99.68,-646,-2478,-2536
4985,99.7,-648,-2477,-2536
4986,99.72,-650,-2477,-2537
4987,99.74,-649,-2477,-2539
4988,99.76,-648,-2476,-2539
4989,99.78,-648,-2477,-2539
4990,99.8,-648,-2478,-2539
4991,99.82,-649,-2477,-2538
4992,99.84,-651,-2476,-2539
4993,99.86,-652,-2476,-2539
4994,99.88,-652,-2476,-2538
4995,99.9,-652,-2477,-2538
4996,99.92,-652,-2478,-2539
4997,99.94,-652,-2478,-2539
4998,99.96,-652,-2479,-2538
4999,99.98,-652,-2480,-2538
5000,100,-652,-2480,-2538
5001,100.02,-652,-2480,-2539
5002,100.04,-652,-2479,-2540
5003,100.06,-652,-2478,-2539
5004,100.08,-652,-2477,-2539
5005,100.1,-653,-2477,-2540
5006,100.12,-653,-2478,-2539
5007,100.14,-652,-2478,-2539
5008,100.16,-652,-2478,-2539
5009,100.18,-651,-2477,-2539
5010,100.2,-650,-2476,-2539
5011,100.22,-650,-2476,-2539
5012,100.24,-650,-2477,-2539
5013,100.26,-649,-2478,-2538
5014,100.28,-649,-2478,-2538
5015,100.3,-650,-2478,-2537
5016,100.32,-650,-2477,-2536
5017,100.34,-650,-2476,-2537
5018,100.36,-649,-2477,-2538
5019,100.38,-649,-2478,-2538
5020,100.4,-649,-2478,-2539
5021,100.42,-648,-2478,-2540
5022,100.44,-648,-2478,-2539
5023,100.46,-648,-2478,-2538
5024,100.48,-648,-2478,-2537
5025,100.5,-648,-2478,-2536
5026,100.52,-653,-2481,-2534
5027,100.54,-654,-2482,-2538
5028,100.56,-650,-2482,-2538
5029,100.58,-650,-2482,-2534
5030,100.6,-650,-2480,-2536
5031,100.62,-650,-2479,-2536
5032,100.64,-650,-2478,-2535
5033,100.66,-650,-2478,-2535
5034,100.68,-651,-2478,-2536
5035,100.7,-652,-2478,-2535
5036,100.72,-652,-2478,-2534
5037,100.74,-652,-2478,-2535
5038,100.76,-651,-2478,-2535
5039,100.78,-650,-2478,-2534
5040,100.8,-650,-2478,-2534
5041,100.82,-650,-2478,-2535
5042,100.84,-650,-2478,-2536
5043,100.86,-650,-2479,-2536
5044,100.88,-651,-2479,-2536
5045,100.9,-651,-2478,-2536
5046,100.92,-651,-2478,-2535
5047,100.94,-652,-2477,-2533
5048,100.96,-651,-2477,-2532
5049,100.98,-651,-2478,-2533
5050,101,-651,-2478,-2534
5051,101.02,-650,-2479,-2535
5052,101.04,-650,-2480,-2535
5053,101.06,-650,-2480,-2534
5054,101.08,-649,-2480,-2534
5055,101.1,-648,-2479,-2534
5056,101.12,-649,-2477,-2534
5057,101.14,-650,-2475,-2534
5058,101.16,-650,-2474,-2534
5059,101.18,-650,-2475,-2534
5060,101.2,-650,-2476,-2534
5061,101.22,-649,-2477,-2535
5062,101.24,-648,-2479,-2536
5063,101.26,-648,-2479,-2536
5064,101.28,-648,-2478,-2536
5065,101.3,-648,-2478,-2537
5066,101.32,-648,-2477,-2537
5067,101.34,-648,-2476,-2536
5068,101.36,-648,-2476,-2536
5069,101.38,-648,-2476,-2536
5070,101.4,-649,-2476,-2536
5071,101.42,-651,-2476,-2536
5072,101.44,-652,-2476,-2536
5073,101.46,-651,-2477,-2536
5074,101.48,-650,-2478,-2537
5075,101.5,-650,-2478,-2538
5076,101.52,-650,-2478,-2538
5077,101.54,-650,-2478,-2538
5078,101.56,-650,-2479,-2536
5079,101.58,-650,-2480,-2535
5080,101.6,-649,-2480,-2537
5081,101.62,-648,-2479,-2537
5082,101.64,-648,-2479,-2536
5083,101.66,-648,-2479,-2536
5084,101.68,-648,-2478,-2536
5085,101.7,-648,-2478,-2536
5086,101.72,-649,-2477,-2536
5087,101.74,-650,-2476,-2536
5088,101.76,-651,-2477,-2536
5089,101.78,-652,-2478,-2536
5090,101.8,-652,-2478,-2536
5091,101.82,-652,-2479,-2537
5092,101.84,-652,-2480,-2538
5093,101.86,-652,-2480,-2538
5094,101.88,-652,-2480,-2537
5095,101.9,-652,-2479,-2536
5096,101.92,-652,-2478,-2535
5097,101.94,-651,-2478,-2535
5098,101.96,-650,-2478,-2536
5099,101.98,-649,-2478,-2536
5100,102,-648,-2478,-2536
5101,102.02,-648,-2478,-2537
5102,102.04,-649,-2478,-2538
5103,102.06,-650,-2478,-2537
5104,102.08,-650,-2478,-2536
5105,102.1,-649,-2477,-2535
5106,102.12,-648,-2476,-2534
5107,102.14,-648,-2477,-2535
5108,102.16,-648,-2478,-2536
5109,102.18,-649,-2479,-2536
5110,102.2,-651,-2480,-2537
5111,102.22,-652,-2480,-2538
5112,102.24,-655,-2482,-2541
5113,102.26,-652,-2482,-2540
5114,102.28,-646,-2480,-2536
5115,102.3,-650,-2478,-2536
5116,102.32,-653,-2478,-2537
5117,102.34,-651,-2479,-2537
5118,102.36,-649,-2478,-2536
5119,102.38,-648,-2478,-2536
5120,102.4,-648,-2478,-2536
5121,102.42,-648,-2478,-2535
5122,102.44,-648,-2478,-2534
5123,102.46,-648,-2478,-2534
5124,102.48,-648,-2478,-2534
5125,102.5,-648,-2478,-2534
5126,102.52,-647,-2478,-2534
5127,102.54,-646,-2478,-2534
5128,102.56,-646,-2479,-2535
5129,102.58,-646,-2479,-2536
5130,102.6,-646,-2478,-2536
5131,102.62,-646,-2478,-2536
5132,102.64,-646,-2478,-2537
5133,102.66,-647,-2478,-2538
5134,102.68,-648,-2479,-2537
5135,102.7,-649,-2480,-2536
5136,102.72,-650,-2480,-2536
5137,102.74,-650,-2480,-2536
5138,102.76,-650,-2480,-2536
5139,102.78,-650,-2480,-2536
5140,102.8,-649,-2479,-2536
5141,102.82,-647,-2478,-2536
5142,102.84,-646,-2478,-2537
5143,102.86,-647,-2478,-2538
5144,102.88,-648,-2479,-2538
5145,102.9,-650,-2480,-2537
5146,102.92,-652,-2480,-2537
5147,102.94,-652,-2479,-2537
5148,102.96,-651,-2479,-2536
5149,102.98,-650,-2478,-2534
5150,103,-652,-2481,-2534
5151,103.02,-650,-2481,-2536
5152,103.04,-648,-2477,-2536
5153,103.06,-650,-2479,-2536
5154,103.08,-650,-2478,-2538
5155,103.1,-654,-2476,-2542
5156,103.12,-654,-2478,-2540
5157,103.14,-650,-2478,-2537
5158,103.16,-650,-2478,-2535
5159,103.18,-650,-2478,-2532
5160,103.2,-650,-2476,-2536
5161,103.22,-648,-2478,-2538
5162,103.24,-648,-2478,-2537
5163,103.26,-649,-2476,-2538
5164,103.28,-648,-2476,-2538
5165,103.3,-648,-2476,-2537
5166,103.32,-648,-2476,-2536
5167,103.34,-647,-2476,-2536
5168,103.36,-647,-2476,-2536
5169,103.38,-648,-2476,-2535
5170,103.4,-648,-2477,-2533
5171,103.42,-648,-2477,-2532
5172,103.44,-647,-2476,-2532
5173,103.46,-646,-2476,-2532
5174,103.48,-646,-2477,-2533
5175,103.5,-647,-2477,-2535
5176,103.52,-648,-2476,-2535
5177,103.54,-648,-2476,-2534
5178,103.56,-648,-2476,-2534
5179,103.58,-647,-2475,-2534
5180,103.6,-645,-2474,-2534
5181,103.62,-644,-2474,-2535
5182,103.64,-645,-2474,-2536
5183,103.66,-645,-2475,-2535
5184,103.68,-644,-2476,-2534
5185,103.7,-644,-2476,-2534
5186,103.72,-645,-2476,-2534
5187,103.74,-645,-2476,-2534
5188,103.76,-644,-2475,-2534
5189,103.78,-644,-2474,-2534
5190,103.8,-647,-2472,-2535
5191,103.82,-650,-2470,-2532
5192,103.84,-648,-2470,-2532
5193,103.86,-645,-2473,-2536
5194,103.88,-644,-2474,-2534
5195,103.9,-644,-2472,-2533
5196,103.92,-644,-2472,-2534
5197,103.94,-643,-2473,-2534
5198,103.96,-642,-2473,-2535
5199,103.98,-642,-2472,-2536
5200,104,-642,-2471,-2535
5201,104.02,-641,-2469,-2534
5202,104.04,-640,-2469,-2533
5203,104.06,-641,-2469,-2533
5204,104.08,-641,-2468,-2533
5205,104.1,-640,-2468,-2532
5206,104.12,-640,-2467,-2532
5207,104.14,-640,-2466,-2531
5208,104.16,-640,-2465,-2531
5209,104.18,-640,-2464,-2532
5210,104.2,-640,-2464,-2531
5211,104.22,-639,-2465,-2530
5212,104.24,-638,-2466,-2531
5213,104.26,-638,-2465,-2532
5214,104.28,-637,-2464,-2531
5215,104.3,-636,-2463,-2530
5216,104.32,-636,-2462,-2529
5217,104.34,-637,-2462,-2528
5218,104.36,-637,-2461,-2528
5219,104.38,-636,-2459,-2528
5220,104.4,-636,-2458,-2528
5221,104.42,-636,-2458,-2528
5222,104.44,-636,-2458,-2527
5223,104.46,-636,-2458,-2526
5224,104.48,-635,-2457,-2525
5225,104.5,-634,-2456,-2525
5226,104.52,-634,-2456,-2525
5227,104.54,-634,-2455,-2524
5228,104.56,-634,-2453,-2523
5229,104.58,-634,-2451,-2522
5230,104.6,-635,-2449,-2522
5231,104.62,-635,-2448,-2522
5232,104.64,-635,-2447,-2521
5233,104.66,-636,-2445,-2520
5234,104.68,-636,-2443,-2520
5235,104.7,-635,-2442,-2519
5236,104.72,-634,-2441,-2518
5237,104.74,-633,-2439,-2518
5238,104.76,-632,-2438,-2517
5239,104.78,-632,-2438,-2516
5240,104.8,-632,-2437,-2515
5241,104.82,-632,-2435,-2513
5242,104.84,-633,-2433,-2511
5243,104.86,-634,-2431,-2510
5244,104.88,-634,-2429,-2509
5245,104.9,-634,-2426,-2508
