k,t,x,y,z
133,2.66,-356,-1522,-1939
134,2.68,-357,-1521,-1940
135,2.7,-357,-1521,-1941
136,2.72,-356,-1522,-1942
137,2.74,-356,-1522,-1942
138,2.76,-356,-1521,-1942
139,2.78,-356,-1520,-1941
140,2.8,-356,-1520,-1940
141,2.82,-356,-1521,-1940
142,2.84,-356,-1522,-1940
143,2.86,-357,-1522,-1939
144,2.88,-357,-1522,-1938
145,2.9,-357,-1522,-1938
146,2.92,-358,-1522,-1937
147,2.94,-357,-1522,-1936
148,2.96,-356,-1522,-1936
149,2.98,-357,-1522,-1936
150,3,-357,-1522,-1936
151,3.02,-356,-1522,-1936
152,3.04,-356,-1521,-1937
153,3.06,-356,-1520,-1938
154,3.08,-356,-1520,-1939
155,3.1,-355,-1520,-1941
156,3.12,-355,-1520,-1943
157,3.14,-355,-1520,-1944
158,3.16,-355,-1521,-1943
159,3.18,-356,-1522,-1942
160,3.2,-355,-1522,-1941
161,3.22,-354,-1522,-1940
162,3.24,-354,-1523,-1939
163,3.26,-354,-1524,-1937
164,3.28,-354,-1524,-1936
165,3.3,-354,-1524,-1936
166,3.32,-354,-1523,-1935
167,3.34,-354,-1522,-1935
168,3.36,-355,-1522,-1936
169,3.38,-356,-1521,-1937
170,3.4,-356,-1520,-1938
171,3.42,-357,-1520,-1938
172,3.44,-358,-1520,-1939
173,3.46,-358,-1521,-1940
174,3.48,-359,-1522,-1940
175,3.5,-360,-1522,-1940
176,3.52,-360,-1522,-1940
177,3.54,-360,-1522,-1940
178,3.56,-360,-1522,-1940
179,3.58,-359,-1522,-1940
180,3.6,-358,-1522,-1940
181,3.62,-358,-1522,-1940
182,3.64,-359,-1522,-1940
183,3.66,-360,-1522,-1939
184,3.68,-360,-1522,-1938
185,3.7,-360,-1521,-1938
186,3.72,-360,-1521,-1939
187,3.74,-360,-1522,-1940
188,3.76,-360,-1521,-1940
189,3.78,-360,-1521,-1941
190,3.8,-359,-1522,-1942
191,3.82,-358,-1522,-1942
192,3.84,-358,-1522,-1942
193,3.86,-357,-1522,-1942
194,3.88,-356,-1522,-1941
195,3.9,-356,-1522,-1940
196,3.92,-356,-1522,-1940
197,3.94,-356,-1522,-1940
198,3.96,-356,-1522,-1939
199,3.98,-355,-1521,-1944
200,4,-360,-1521,-1946
201,4.02,-361,-1521,-1942
202,4.04,-358,-1523,-1940
203,4.06,-360,-1524,-1948
204,4.08,-362,-1522,-1952
205,4.1,-359,-1522,-1942
206,4.12,-356,-1522,-1941
207,4.14,-358,-1522,-1943
208,4.16,-358,-1522,-1941
209,4.18,-358,-1522,-1940
210,4.2,-358,-1522,-1940
211,4.22,-357,-1522,-1938
212,4.24,-356,-1522,-1935
213,4.26,-356,-1522,-1935
214,4.28,-356,-1522,-1936
215,4.3,-355,-1522,-1936
216,4.32,-355,-1522,-1935
217,4.34,-355,-1522,-1935
218,4.36,-354,-1522,-1936
219,4.38,-354,-1522,-1936
220,4.4,-355,-1521,-1937
221,4.42,-356,-1521,-1939
222,4.44,-357,-1522,-1940
223,4.46,-358,-1521,-1940
224,4.48,-358,-1520,-1940
225,4.5,-359,-1521,-1940
226,4.52,-360,-1522,-1941
227,4.54,-360,-1522,-1941
228,4.56,-360,-1523,-1939
229,4.58,-360,-1523,-1938
230,4.6,-360,-1522,-1938
231,4.62,-360,-1523,-1938
232,4.64,-359,-1524,-1938
233,4.66,-358,-1525,-1938
234,4.68,-358,-1526,-1939
235,4.7,-358,-1526,-1939
236,4.72,-358,-1526,-1939
237,4.74,-358,-1526,-1942
238,4.76,-358,-1526,-1944
239,4.78,-359,-1525,-1944
240,4.8,-360,-1524,-1945
241,4.82,-360,-1524,-1945
242,4.84,-359,-1523,-1943
243,4.86,-359,-1522,-1943
244,4.88,-360,-1522,-1942
245,4.9,-360,-1523,-1940
246,4.92,-359,-1524,-1939
247,4.94,-358,-1524,-1938
248,4.96,-358,-1524,-1938
249,4.98,-357,-1524,-1938
250,5,-356,-1524,-1936
251,5.02,-357,-1524,-1934
252,5.04,-357,-1524,-1934
253,5.06,-356,-1524,-1936
254,5.08,-357,-1523,-1939
255,5.1,-358,-1522,-1940
256,5.12,-358,-1522,-1940
257,5.14,-359,-1522,-1940
258,5.16,-360,-1521,-1942
259,5.18,-360,-1521,-1944
260,5.2,-360,-1522,-1944
261,5.22,-360,-1522,-1942
262,5.24,-359,-1522,-1940
263,5.26,-358,-1522,-1940
264,5.28,-359,-1522,-1939
265,5.3,-359,-1523,-1938
266,5.32,-357,-1524,-1938
267,5.34,-356,-1525,-1938
268,5.36,-356,-1526,-1938
269,5.38,-356,-1526,-1938
270,5.4,-355,-1527,-1938
271,5.42,-354,-1527,-1938
272,5.44,-354,-1526,-1938
273,5.46,-355,-1526,-1938
274,5.48,-356,-1526,-1938
275,5.5,-356,-1526,-1938
276,5.52,-357,-1525,-1938
277,5.54,-358,-1524,-1938
278,5.56,-359,-1523,-1938
279,5.58,-360,-1522,-1937
280,5.6,-360,-1522,-1936
281,5.62,-359,-1523,-1935
282,5.64,-358,-1524,-1934
283,5.66,-358,-1524,-1935
284,5.68,-358,-1523,-1936
285,5.7,-358,-1523,-1936
286,5.72,-358,-1524,-1935
287,5.74,-358,-1524,-1935
288,5.76,-358,-1524,-1937
289,5.78,-358,-1524,-1940
290,5.8,-358,-1524,-1941
291,5.82,-358,-1524,-1940
292,5.84,-359,-1524,-1941
293,5.86,-360,-1524,-1942
294,5.88,-361,-1525,-1941
295,5.9,-362,-1525,-1939
296,5.92,-362,-1524,-1938
297,5.94,-362,-1524,-1938
298,5.96,-362,-1525,-1937
299,5.98,-362,-1526,-1936
300,6,-361,-1524,-1937
301,6.02,-358,-1522,-1940
302,6.04,-356,-1524,-1936
303,6.06,-360,-1526,-1936
304,6.08,-360,-1529,-1936
305,6.1,-358,-1534,-1938
306,6.12,-360,-1526,-1946
307,6.14,-359,-1520,-1943
308,6.16,-358,-1524,-1940
309,6.18,-359,-1525,-1940
310,6.2,-360,-1526,-1940
311,6.22,-360,-1525,-1940
312,6.24,-360,-1524,-1941
313,6.26,-360,-1524,-1942
314,6.28,-360,-1523,-1941
315,6.3,-360,-1523,-1940
316,6.32,-359,-1524,-1939
317,6.34,-358,-1524,-1938
318,6.36,-357,-1524,-1937
319,6.38,-357,-1524,-1937
320,6.4,-358,-1524,-1938
321,6.42,-358,-1524,-1938
322,6.44,-358,-1525,-1939
323,6.46,-364.194483721487,-1525.68743430763,-1942.34424269276
324,6.48,-364.12891886114,-1526.75299916798,-1942.6338661192
325,6.5,-364.063354000792,-1527.46337574154,-1942.92348954563
326,6.52,-362.997789140445,-1527.81856402833,-1943.21311297207
327,6.54,-361.221847706532,-1528.52894060189,-1943.5027363985
328,6.56,-360.090717985837,-1529.23931717546,-1942.08198325137
329,6.58,-358.604399978359,-1529.59450546224,-1940.30604181746
330,6.6,-355.473270257664,-1528.94969374902,-1938.24047695711
331,6.62,-352.697328823751,-1528.3048820358,-1936.53010038355
332,6.64,-350.566199103056,-1527.94969374902,-1933.4645355232
333,6.66,-348.079881095578,-1527.23931717546,-1930.39897066285
334,6.68,-345.948751374883,-1526.88412888867,-1928.68859408929
335,6.7,-344.527998227753,-1526.17375231511,-1926.33340580251
336,6.72,-342.396868507058,-1524.3978108812,-1925.97821751572
337,6.74,-340.976115359928,-1522.62186944728,-1925.62302922894
338,6.76,-340.620927073145,-1520.84592801337,-1925.97821751572
339,6.78,-340.620927073145,-1518.71479829268,-1928.33340580251
340,6.8,-341.33130364671,-1517.29404514555,-1930.68859408929
341,6.82,-342.041680220275,-1515.2284802852,-1933.39897066285
342,6.84,-343.107245080623,-1513.80772713807,-1935.4645355232
343,6.86,-344.883186514535,-1513.38697399094,-1937.88528867033
344,6.88,-346.014316235231,-1512.96622084381,-1937.95085353068
345,6.9,-346.435069382361,-1513.25584427024,-1936.66123010424
346,6.92,-348.211010816273,-1512.90065598346,-1937.37160667781
347,6.94,-350.697328823751,-1512.1902794099,-1938.43717153816
348,6.96,-352.828458544446,-1511.83509112311,-1938.5027363985
349,6.98,-354.249211691576,-1511.83509112311,-1937.21311297207
350,7,-355.314776551924,-1512.1902794099,-1936.27867783242
351,7.02,-357.445906272619,-1512.54546769668,-1936.34424269276
352,7.04,-359.577035993314,-1512.54546769668,-1937.40980755311
353,7.06,-361.28741256688,-1512.90065598346,-1937.76499583989
354,7.08,-362.997789140445,-1513.25584427024,-1937.76499583989
355,7.1,-364.418542287575,-1513.96622084381,-1937.47537241346
356,7.12,-364.839295434705,-1513.67659741737,-1937.54093727381
357,7.14,-364.904860295052,-1513.03178570416,-1940.25131384737
358,7.16,-365.260048581835,-1512.38697399094,-1942.25131384737
359,7.18,-365.615236868618,-1511.38697399094,-1942.25131384737
360,7.2,-364.9704251554,-1511.38697399094,-1942.25131384737
361,7.22,-366.39117830253,-1511.38697399094,-1944.31687870772
362,7.24,-367.746366589313,-1512.0973505645,-1944.96169042094
363,7.26,-367.035990015748,-1511.0973505645,-1944.54093727381
364,7.28,-367.39117830253,-1508.67659741737,-1946.54093727381
365,7.3,-367.39117830253,-1509.67659741737,-1947.89612556059
366,7.32,-367.39117830253,-1511.38697399094,-1948.25131384737
367,7.34,-367.39117830253,-1511.03178570416,-1947.89612556059
368,7.36,-367.746366589313,-1511.67659741737,-1945.54093727381
369,7.38,-368.456743162878,-1512.32140913059,-1943.89612556059
370,7.4,-369.167119736443,-1512.96622084381,-1944.60650213416
371,7.42,-369.522308023225,-1513.96622084381,-1943.60650213416
372,7.44,-369.522308023225,-1513.96622084381,-1940.89612556059
373,7.46,-369.877496310008,-1513.61103255703,-1939.54093727381
374,7.48,-371.587872883573,-1513.90065598346,-1940.54093727381
375,7.5,-372.943061170356,-1514.54546769668,-1940.18574898702
376,7.52,-375.429379177833,-1513.12471454955,-1940.18574898702
377,7.54,-377.915697185311,-1510.28320825529,-1940.83056070024
378,7.56,-380.402015192789,-1508.86245510816,-1938.69943097955
379,7.58,-381.467580053136,-1508.57283168172,-1938.34424269276
380,7.6,-381.467580053136,-1508.9280199685,-1937.69943097955
381,7.62,-383.243521487049,-1508.9280199685,-1936.6338661192
382,7.64,-385.019462920962,-1507.9280199685,-1935.92348954563
383,7.66,-388.571345788787,-1506.57283168172,-1934.21311297207
384,7.68,-391.833605230177,-1505.9280199685,-1933.14754811172
385,7.7,-395.45105295835,-1505.99358482885,-1932.08198325137
386,7.72,-399.002935826176,-1507.41433797598,-1931.37160667781
387,7.74,-402.554818694001,-1510.54546769668,-1930.66123010424
388,7.76,-405.461889848609,-1514.0973505645,-1929.5956652439
389,7.78,-405.593019569304,-1519.06998657946,-1926.81972380998
390,7.8,-405.303396142869,-1523.33224602085,-1924.04378237607
391,7.82,-404.593019569304,-1529.3048820358,-1922.55746436859
392,7.84,-401.751513275044,-1537.40864777145,-1919.65039321399
393,7.86,-396.423688973306,-1544.51241350711,-1915.74332205938
394,7.88,-390.740676384785,-1548.84023780884,-1912.54662747834
395,7.9,-383.636910649135,-1552.45768553702,-1908.99474461051
396,7.92,-386.10546903267,-1566.34903521616,-1907.90140039697
397,7.94,-374.861788409824,-1576.76214209727,-1900.91890552251
398,7.96,-359.621394073481,-1580.32388382461,-1896.6467872216
399,7.98,-345.153654884548,-1577.10639783153,-1893.08175920776
400,8,-319.085973092973,-1574.04411925769,-1890.80306833385
401,8.02,-295.24563615399,-1575.20261296343,-1885.58665603378
402,8.04,-287.270787545542,-1569.86821608868,-1882.9942640349
403,8.06,-276.364790083946,-1563.23433692799,-1885.27731488832
404,8.08,-273.783330637584,-1562.14905434862,-1882.78442430784
405,8.1,-272.342859771429,-1555.79822604135,-1883.13304002161
406,8.12,-265.939611749831,-1544.46490285961,-1885.54722059573
407,8.14,-263.029254308719,-1533.42120310432,-1887.67835031643
408,8.16,-263.325450308162,-1525.58734307607,-1889.81605261013
409,8.18,-266.180101748439,-1517.47043219441,-1893.37779433747
410,8.2,-272.521071196193,-1507.21910530554,-1898.36357549844
411,8.22,-280.996456651147,-1499.38853156381,-1903.7045449462
412,8.24,-287.761465532536,-1494.76122497612,-1907.9799495336
413,8.26,-294.881662700707,-1491.55795782207,-1912.53840497444
414,8.28,-305.49146416286,-1488.7098789548,-1918.16242527562
415,8.3,-315.101265625013,-1488.28583952117,-1922.7897318633
416,8.32,-320.866274506401,-1488.5754629476,-1925.63781073057
417,8.34,-325.917620527721,-1487.5754629476,-1929.77551302427
418,8.36,-335.393005982675,-1489.28583952117,-1932.62359189154
419,8.38,-341.447638290498,-1492.35140438151,-1933.47167075881
420,8.4,-344.43341945147,-1496.13063210193,-1935.9645613393
421,8.42,-347.639972892025,-1499.55467153557,-1937.74707534622
422,8.44,-353.253986177754,-1499.22193437876,-1940.95586894568
423,8.46,-351.951758821138,-1500.37718553441,-1941.65994355415
424,8.48,-351.398292048482,-1502.33880152401,-1942.72249273591
425,8.5,-350.72584577329,-1503.85126839422,-1943.0785540951
426,8.52,-350.586460777475,-1504.0907996581,-1942.48003194176
427,8.54,-350.805550354948,-1504.17680620484,-1944.59517264849
428,8.56,-351.333538659324,-1505.96549932272,-1945.41239091725
429,8.58,-351.277660847852,-1506.81474457592,-1943.88539718817
430,8.6,-353.644705040588,-1505.20135083804,-1943.82472219872
431,8.62,-355.786357690762,-1502.90342840008,-1943.18307391788
432,8.64,-355.638294221582,-1501.36545838206,-1940.45113033263
433,8.66,-357.429678617081,-1499.82748836404,-1937.97410591198
434,8.68,-359.944191270114,-1499.33291508144,-1937.06379220728
435,8.7,-359.938676229121,-1499.70263655158,-1936.8846902246
436,8.72,-359.704483359061,-1498.17630689247,-1935.52648625923
437,8.74,-359.82849445437,-1497.32063682005,-1933.27196055668
438,8.76,-360.134893818868,-1497.80628592101,-1931.21408569877
439,8.78,-362.126430892552,-1498.37845788491,-1933.36532660054
440,8.8,-363.672699922104,-1495.50575526672,-1933.79633206923
441,8.82,-360.153675762096,-1496.10831357999,-1934.52520608817
442,8.84,-362.788350339343,-1498.18720224162,-1938.98824620984
443,8.86,-362.357683271833,-1499.22269416783,-1939.36817260921
444,8.88,-360.367987822262,-1500.2362411847,-1937.38913135206
445,8.9,-361.937813837996,-1499.58352466227,-1941.67230579988
446,8.92,-367.6014515885,-1497.24019994998,-1943.6465815208
447,8.94,-375.537163903494,-1489.43383511602,-1940.27006500233
448,8.96,-375.937969271381,-1487.03174059172,-1940.36755648565
449,8.98,-374.163574880462,-1491.25362263219,-1942.01577807977
450,9,-378.331071091582,-1492.23278748374,-1941.3507048996
451,9.02,-382.33395111105,-1494.3104299851,-1940.26709809406
452,9.04,-384.254076282935,-1495.46808014169,-1939.04254570447
453,9.06,-395.503486447517,-1500.02530567472,-1944.35337794751
454,9.08,-395.132253432895,-1502.92357103531,-1944.25621125339
455,9.1,-393.633508750296,-1506.03993906662,-1944.44499642631
456,9.12,-390.975819551514,-1509.340872633,-1945.73984144112
457,9.14,-387.957645861289,-1510.07899844758,-1946.73347461308
458,9.16,-383.990844560612,-1512.06695465364,-1945.15361706453
459,9.18,-385.205694789816,-1503.17273404205,-1945.98161303256
460,9.2,-384.159673689124,-1503.3029311614,-1944.98071742545
461,9.22,-384.712345256173,-1503.82172773067,-1943.59341292645
462,9.24,-383.612262122754,-1503.76353049967,-1942.48571248283
463,9.26,-382.708174807384,-1502.92412459384,-1942.1350716347
464,9.28,-375.386370800987,-1513.7120197064,-1932.43729015208
465,9.3,-375.633056776468,-1514.73663339522,-1931.29442473035
466,9.32,-375.40075019013,-1515.76418263669,-1932.43626622799
467,9.34,-375.070291631027,-1518.00058942107,-1933.29909047297
468,9.36,-374.309993645831,-1519.87333918129,-1934.73386841675
469,9.38,-372.517210131996,-1521.45690944779,-1937.36734166237
470,9.4,-374.314161657094,-1524.17263711051,-1940.92947988287
471,9.42,-376.50493462944,-1529.17356477584,-1941.33566997172
472,9.44,-372.357949652261,-1530.49869710288,-1939.79068528873
473,9.46,-370.094488940183,-1531.81312140443,-1943.42192433694
474,9.48,-359.459447828355,-1531.89658586057,-1943.23771027598
475,9.5,-345.346997875693,-1530.01787874929,-1941.37369068133
476,9.52,-340.325163914488,-1528.09353561446,-1944.29567891184
477,9.54,-335.840134668969,-1525.74382562789,-1946.80056584672
478,9.56,-324.544542068394,-1530.57416408637,-1939.06731071642
479,9.58,-322.583838605781,-1528.32692791262,-1940.71188544959
480,9.6,-320.680947297036,-1524.00616412491,-1943.66160878852
481,9.62,-319.159254264315,-1518.73393679528,-1947.49150734353
482,9.64,-319.239011327515,-1513.21873088311,-1949.27206248204
483,9.66,-313.623704162674,-1507.68228038233,-1951.51738737811
484,9.68,-317.645047148873,-1504.47101864543,-1954.18576041782
485,9.7,-322.920497810598,-1500.99467602348,-1954.88399479772
486,9.72,-328.554262592532,-1494.96314319078,-1955.66695577781
487,9.74,-329.036748857773,-1491.19360175499,-1946.65450642685
488,9.76,-335.664979464369,-1490.94876977524,-1946.31403386065
489,9.78,-344.056185682194,-1490.46435122102,-1947.47145602064
490,9.8,-350.090773783844,-1489.47281995839,-1948.74990588533
491,9.82,-354.809241579916,-1489.55088101756,-1949.55240593318
492,9.84,-360.954315776342,-1491.82774207053,-1949.29169043018
493,9.86,-368.087213842458,-1493.48993888235,-1948.98878111256
494,9.88,-374.990125437153,-1498.87497202958,-1949.33732645374
495,9.9,-386.604155911977,-1509.03141462593,-1952.74889688191
496,9.92,-386.182506298332,-1511.90719532904,-1954.794926703
497,9.94,-384.856733076973,-1516.2581530181,-1956.28380624768
498,9.96,-382.751177548011,-1521.34241223075,-1956.4258364552
499,9.98,-381.901306374215,-1525.54369356602,-1956.78494033532
500,10,-374.710543073902,-1523.99026863561,-1946.12209562568
501,10.02,-367.466148929595,-1525.1094283291,-1944.4334280992
502,10.04,-361.973244065067,-1528.94348742779,-1944.24995767456
503,10.06,-356.557708273032,-1527.86948633028,-1944.00456232167
504,10.08,-353.445029606855,-1526.78270827874,-1943.78511746018
505,10.1,-351.178538400386,-1527.80894015745,-1942.28062419566
506,10.12,-335.088850334928,-1530.5006199179,-1937.66529628997
507,10.14,-332.246701532243,-1528.13583786378,-1938.40619837835
508,10.16,-329.38910858532,-1526.12291474626,-1939.92765560523
509,10.18,-330.982431526667,-1525.19345608487,-1941.22570797003
510,10.2,-333.63767939627,-1523.79362519861,-1942.70751214678
511,10.22,-333.41876634194,-1520.58085971969,-1943.36494977901
512,10.24,-334.985213187183,-1519.51744362578,-1943.42687470726
513,10.26,-336.003918735053,-1519.63777934382,-1945.25124125178
514,10.28,-337.180144216154,-1519.37387667113,-1949.03991474675
515,10.3,-338.01866428232,-1518.49421238916,-1951.00422169722
516,10.32,-338.429134551762,-1517.44975457796,-1952.5021164234
517,10.34,-339.599911054416,-1517.10452283218,-1954.47369696987
518,10.36,-340.378641575372,-1517.55795974716,-1953.95768872143
519,10.38,-341.627744321208,-1517.29405707447,-1954.54806321245
520,10.4,-342.042174591252,-1515.98451837823,-1956.14624529444
521,10.42,-343.128308425408,-1515.49389724805,-1955.86358488211
522,10.44,-344.148557330708,-1515.00327611787,-1955.66438892592
523,10.46,-343.168806236007,-1515.22999457536,-1954.66438892592
524,10.48,-342.537600482493,-1515.20974567006,-1954.69191142723
525,10.5,-342.995842158537,-1515.08791878636,-1955.22549920295
526,10.52,-342.960149109,-1515.68343149034,-1954.85670495646
527,10.54,-343.328943355485,-1515.41621522225,-1955.77051893053
528,10.56,-342.956835513598,-1514.73723806213,-1954.02630324676
529,10.58,-343.462900788016,-1513.30522826481,-1952.37970554078
530,10.6,-345.45077023918,-1511.93643401832,-1954.98333660122
531,10.62,-328.866635898129,-1518.74768757068,-1943.93046657992
532,10.64,-329.235430144614,-1519.24162229626,-1944.2992608264
533,10.66,-330.624473296399,-1518.11979541256,-1945.66805507289
534,10.68,-331.993267542885,-1517.09954650726,-1947.01660041407
535,10.7,-332.690358225257,-1516.79663718964,-1947.24331887157
536,10.72,-332.791936203652,-1517.89821516803,-1948.14174089317
537,10.74,-332.196423499675,-1518.89821516803,-1949.16198979847
538,10.76,-332.56521774616,-1518.54966982685,-1948.77775140775
539,10.78,-332.529524696623,-1517.95415712287,-1947.74205835821
540,10.8,-332.145286305899,-1517.95415712287,-1947.72180945291
541,10.82,-332.514080552385,-1519.20112448566,-1947.35301520642
542,10.84,-333.109593256362,-1520.34651387006,-1946.10604784363
543,10.86,-333.356560619153,-1521.59348123285,-1945.10604784363
544,10.88,-333.478387502847,-1522.69505921124,-1944.35301520642
545,10.9,-332.88287479887,-1521.44809184845,-1944.35301520642
546,10.92,-332.926686204871,-1520.20112448566,-1944.12629674893
547,10.94,-334.687837198544,-1522.32295136935,-1949.39351301702
548,10.96,-335.351422406194,-1520.34320027465,-1952.39351301702
549,10.98,-336.351422406194,-1516.48858965905,-1952.26837253793
550,11,-334.193902472962,-1520.73555702184,-1952.63716678441
551,11.02,-344.104371310986,-1533.48105946165,-1944.36568600862
552,11.04,-348.857403948195,-1529.48105946165,-1944.61265337141
553,11.06,-348.857403948195,-1527.11226521516,-1942.61265337141
554,11.08,-346.104371310986,-1527.74347096868,-1942.24385912492
555,11.1,-346.104371310986,-1526.49650360589,-1942.24385912492
556,11.12,-345.610436585404,-1527.49650360589,-1940.99689176213
