k_start,k_end,t_start_sec,alpha,lib_id
8333,8417,166.637084569205,0.287348021579069,121
8339,8408,166.767837894288,0.257853251193949,140
8383,8436,167.633294637624,0.445730308754714,237
8388,8452,167.739264468705,0.277148422619968,239
8411,8481,168.199413433121,0.239603923010617,96
8419,8481,168.368835535414,0.233038995657708,88
8424,8500,168.463812087246,0.381474780708267,161
8475,8564,169.479464193529,0.320088187228059,94
9091,9156,181.796993762986,0.15026050403119,12
9336,9411,186.70002916842,0.199764906202654,122
9373,9448,187.439301520045,0.278723364594197,148
9386,9452,187.702672635916,0.23813004761706,143
9401,9495,188.001127844784,0.182640756285381,235
9415,9493,188.288806656466,0.167758976019448,185
9521,9585,190.399190972229,0.376964456554938,17
9539,9605,190.758875779714,0.168433346324067,205
9552,9631,191.01583391454,0.224693410133672,181
9568,9645,191.345474208952,0.236797420870116,101
9578,9647,191.536951547904,0.266578206393423,178
9586,9662,191.699709115296,0.189362615072021,79
9595,9676,191.875588517285,0.298342300693028,162
9605,9688,192.074673414785,0.351471538810183,189
9605,9693,192.08457422053,0.428425489115295,25
9614,9666,192.268853774052,0.154487794013528,176
9634,9701,192.667590026121,0.276805934285503,31
9641,9732,192.794531546699,0.447869536708198,170
9654,9710,193.053471146212,0.443031181724992,173
9678,9832,193.544187530851,0.156937245626715,190
9685,9748,193.676381374516,0.337138168617335,62
9721,9803,194.397178676338,0.211512956594424,241
9725,9816,194.484865571274,0.286787374135025,169
9728,9800,194.54550210965,0.266734055629213,117
9742,9801,194.811559150288,0.426602131150441,139
9784,9860,195.665655735864,0.406666853340465,206
9839,9921,196.7509614947,0.167081595151112,199
9843,9918,196.836724688817,0.292561979606085,134
9856,9925,197.091654690707,0.151253262833408,178
9884,9965,197.665541090067,0.299396639410553,244
9984,10058,199.669590299213,0.215037099530848,72
10020,10099,200.387158428023,0.34838569480652,209
10059,10120,201.163435159576,0.441200051805644,182
10074,10165,201.46011537515,0.230635331167519,169
10082,10144,201.610499491804,0.170133850567189,137
10180,10246,203.573029309775,0.342212687776202,205
10190,10259,203.781981609421,0.32905971261106,178
10235,10299,204.685357105084,0.44074644580894,196
10291,10375,205.792328050177,0.424337256829214,77
10294,10367,205.867303869664,0.335111164135289,99
10304,10385,206.052167643056,0.180409766034302,217
10308,10386,206.149685772805,0.351274275339546,131
10319,10398,206.356176444648,0.200169828958938,67
10324,10403,206.451856794942,0.221650780561858,181
10349,10422,206.967523410395,0.170772014459303,110
10377,10461,207.528390140489,0.346400511017438,108
10385,10458,207.672119770441,0.399264611952751,154
10394,10467,207.853285808278,0.294452282086065,110
10404,10483,208.054041733455,0.233631423007643,112
10420,10584,208.374031033921,0.27226382654151,20
10426,10503,208.493258396835,0.429342663368,179
10426,10495,208.507876858677,0.282769527476953,140
10471,10552,209.39051015332,0.155710673809467,120
10544,10598,210.863005070018,0.269247618513513,242
10546,10625,210.890161836665,0.330021397148083,128
10571,10643,211.390440197381,0.448120451342767,117
10992,11064,219.818578640831,0.428280601113987,58
10995,11070,219.876268335589,0.366356914507088,9
11002,11068,220.026137163417,0.221166958742403,50
11009,11072,220.160379183666,0.391247956404253,62
11013,11101,220.230432934729,0.225728522026925,147
11028,11092,220.542857744254,0.29937799719728,17
11029,11101,220.564877657703,0.324847176367612,117
11090,11162,221.782880009114,0.388803914154429,74
11117,11182,222.319228281173,0.403749289828019,114
11169,11241,223.358541985513,0.289549991719733,19
11176,11251,223.506540962441,0.306717268796755,89
11180,11249,223.575078171697,0.232954636319692,153
11232,11311,224.613887562943,0.43690261478644,67
11712,11815,234.223644601394,0.36257077710222,35
11796,11873,235.902649697591,0.374370943278184,132
11906,11974,238.109027226917,0.174779699532826,52
11921,11988,238.395532364826,0.285188238600048,31
11939,11992,238.766107877526,0.241536601244583,237
11979,12067,239.553345002183,0.186254614407724,147
11987,12052,239.729597339371,0.305109984090061,114
11987,12051,239.729632093254,0.366547942859443,124
11993,12061,239.841008137709,0.213248770527936,65
12013,12090,240.243727520991,0.427159090949624,101
12052,12140,241.028462476507,0.410894105811292,147
12091,12159,241.80395620229,0.34575403930739,65
12118,12221,242.339619215717,0.435295755298997,2
12122,12199,242.429365921752,0.436034976171025,101
12158,12226,243.131517755213,0.426611076315682,172
12410,12474,248.176981916622,0.369726172629695,124
12505,12581,250.075394954862,0.156967923459868,1
12516,12595,250.308602095997,0.155559485553254,67
12540,12604,250.776965774996,0.301580585145287,239
12547,12605,250.924746554679,0.209689647525107,127
12555,12624,251.088884881012,0.295337054090575,178
12607,12680,252.116862123981,0.234929561623464,116
12614,12680,252.253972039767,0.274553901501283,210
12664,12716,253.258650992521,0.201594001180188,33
12680,12770,253.575666648187,0.183391336430654,55
12728,12805,254.537839314352,0.273784928778929,66
12750,12841,254.972849126891,0.15571012877336,81
12771,12848,255.406685663754,0.181666411855867,179
12941,13020,258.807786541852,0.298919209596302,70
13029,13109,260.558174051528,0.39667988939463,130
13034,13130,260.65777338063,0.152223853594037,93
13034,13110,260.659632601587,0.270250386703444,206
13064,13154,261.251523381692,0.347895476538214,55
13072,13145,261.429744346157,0.416110767580806,154
13075,13154,261.475899985176,0.315121021750523,112
13120,13173,262.372677173097,0.156210866214653,42
13125,13208,262.487377265949,0.394072743267263,149
13130,13184,262.570373801681,0.392672477814757,242
13148,13240,262.940446837124,0.36560678332652,103
13257,13336,265.115256762803,0.205661783290888,128
13277,13353,265.52528902881,0.369511991851709,71
13283,13349,265.634383456082,0.330184740931894,30
13286,13377,265.692964994145,0.19593384626757,123
13298,13362,265.941668043703,0.161672536018883,28
13307,13383,266.112224859605,0.431618643135882,79
13707,13787,274.118254600987,0.33228295777997,26
14194,14263,283.861620040879,0.369418535446673,16
14195,14285,283.88883770589,0.36518866626108,188
14240,14316,284.777261883677,0.306033168255128,1
14381,14461,287.591148567514,0.270642040058516,107
14392,14458,287.82061391698,0.177215868003309,205
14418,14490,288.34910328785,0.44185102500488,39
14439,14520,288.754305236404,0.428558808479353,221
14449,14525,288.955391970565,0.23716049959913,238
14457,14527,289.111249885473,0.206779681051657,104
14524,14588,290.45789456372,0.302212296977774,5
14574,14641,291.463591009862,0.218527264514523,38
14688,14882,293.739181526642,0.298067985296219,53
14812,14885,296.210398884804,0.449659560223237,43
14992,15068,299.826499966786,0.385704847426305,106
15025,15104,300.489695915481,0.188397164264239,240
15173,15239,303.433387979799,0.432064714144842,210
15201,15277,304.007785042928,0.162835041909535,206
15229,15291,304.561756091163,0.426795267742504,137
15277,15356,305.524191474702,0.370180228580456,216
15415,15479,308.274787383935,0.22538668561916,202
15504,15573,310.052637727183,0.157047079966015,126
15780,15845,315.572683486821,0.157618305794419,114
15825,15892,316.470775486757,0.428323999587018,156
15850,15925,316.974591220817,0.347112860301749,134
15886,16050,317.693503986841,0.376338484178951,20
15923,16006,318.438596051766,0.254241244081811,224
15957,16037,319.12538548919,0.370939178153523,51
15980,16063,319.584820943397,0.324899067042638,166
15993,16092,319.848873618973,0.290094986617728,146
16003,16101,320.041169317763,0.354202779335185,236
16006,16088,320.109430555478,0.192231277064523,241
16011,16089,320.20638894098,0.15305395863253,15
16018,16100,320.338718764724,0.402922566691208,34
16028,16091,320.540360116172,0.244783058458434,152
16044,16124,320.869757448765,0.439670977154081,26
16050,16148,320.976858512591,0.398246763985863,236
16053,16115,321.033087639226,0.442303509477229,68
16080,16155,321.573304394354,0.406345614245246,148
16102,16166,322.010916523602,0.431303484365096,239
16118,16194,322.341743702783,0.292063726604994,206
16149,16225,322.966001467997,0.257393931914808,79
16151,16237,323.002967023617,0.405821005003403,165
16153,16221,323.039655722545,0.36057143557851,52
16355,16445,327.071240229168,0.265732695309383,188
16397,16476,327.925136803397,0.292662728938891,112
16413,16515,328.242097951687,0.427361780594985,84
16428,16491,328.545477539702,0.383832869108849,40
16448,16551,328.939342134151,0.159407640653619,226
16505,16566,330.075088200757,0.355122903440607,23
16520,16603,330.384530313921,0.356011255250749,47
16534,16614,330.65023455722,0.185399031205255,164
16578,16651,331.530294953895,0.153465766522175,154
16668,16746,333.349267517325,0.435839630926041,185
16698,16782,333.944259592874,0.408200609697083,121
16822,16887,336.412915242173,0.373455554217802,100
16912,16976,338.211075259907,0.415426641297906,239
17077,17139,341.513783503744,0.190496652394849,137
17078,17153,341.542068010024,0.167871398452945,89
17133,17219,344.164220206892,0.163414544530337,144
17139,17219,344.184503540581,0.446379767033673,27
