k,t,x,y,z
3432,68.64,-734,-2124,-1688
3433,68.66,-734,-2125,-1688
3434,68.68,-735,-2127,-1687
3435,68.7,-736,-2127,-1685
3436,68.72,-736,-2127,-1684
3437,68.74,-736,-2127,-1684
3438,68.76,-736,-2126,-1684
3439,68.78,-736,-2126,-1685
3440,68.8,-736,-2125,-1686
3441,68.82,-737,-2125,-1686
3442,68.84,-737,-2126,-1686
3443,68.86,-736.25,-2127,-1686
3444,68.88,-735.5,-2128,-1686
3445,68.9,-734.75,-2129,-1686
3446,68.92,-734,-2130,-1686
3447,68.94,-734,-2130,-1687
3448,68.96,-734,-2129,-1688
3449,68.98,-734,-2128,-1687
3450,69,-734,-2128,-1687
3451,69.02,-734,-2127,-1688
3452,69.04,-734,-2126,-1687
3453,69.06,-733,-2126,-1686
3454,69.08,-734,-2126,-1684
3455,69.1,-734,-2126,-1684
3456,69.12,-734,-2125,-1688
3457,69.14,-735,-2125,-1688
3458,69.16,-734,-2126,-1687
3459,69.18,-734,-2126,-1688
3460,69.2,-735,-2126,-1688
3461,69.22,-736,-2126,-1688
3462,69.24,-736,-2126,-1688
3463,69.26,-736,-2126,-1688
3464,69.28,-736,-2126,-1687
3465,69.3,-735,-2126,-1686
3466,69.32,-734,-2126,-1686
3467,69.34,-734,-2126,-1686
3468,69.36,-734,-2126,-1685
3469,69.38,-735,-2126,-1685
3470,69.4,-737,-2126,-1686
3471,69.42,-737,-2126,-1686
3472,69.44,-737,-2126,-1687
3473,69.46,-737,-2126,-1688
3474,69.48,-736,-2126,-1687
3475,69.5,-736,-2126,-1687
3476,69.52,-736,-2127,-1687
3477,69.54,-736,-2128,-1686
3478,69.56,-736,-2129,-1686
3479,69.58,-736,-2130,-1686
3480,69.6,-736,-2129,-1685
3481,69.62,-736,-2128,-1685
3482,69.64,-736,-2128,-1686
3483,69.66,-736,-2129,-1686
3484,69.68,-736,-2131,-1686
3485,69.7,-736,-2131,-1687
3486,69.72,-736,-2130,-1687
3487,69.74,-736,-2130,-1686
3488,69.76,-736,-2129,-1686
3489,69.78,-736,-2127,-1686
3490,69.8,-737,-2126,-1685
3491,69.82,-737,-2126,-1684
3492,69.84,-736,-2126,-1684
3493,69.86,-737,-2127,-1684
3494,69.88,-738,-2128,-1684
3495,69.9,-737,-2128,-1685
3496,69.92,-736,-2128,-1685
3497,69.94,-737,-2128,-1684
3498,69.96,-737,-2127,-1684
3499,69.98,-738,-2128,-1683
3500,70,-738,-2130,-1682
3501,70.02,-735.978525821157,-2130.01839458177,-1683.95692971884
3502,70.04,-738.957720561799,-2132.03790886495,-1683.91691651798
3503,70.06,-739.940609149432,-2132.05755736324,-1682.87553956601
3504,70.08,-737.926372527378,-2129.07695199894,-1684.83332977569
3505,70.1,-736.913061706287,-2129.09639458336,-1684.78771163649
3506,70.12,-735.896302216911,-2129.11532712836,-1682.74346562138
3507,70.14,-734.880548595234,-2128.13534451175,-1681.69895820972
3508,70.16,-732.864218640651,-2128.15493577022,-1681.65269638082
3509,70.18,-732.845539482165,-2127.17447407672,-1681.60872521275
3510,70.2,-733.827185971399,-2126.19371483086,-1681.56436349092
3511,70.22,-733.804810392648,-2126.21326661704,-1681.51914463924
3512,70.24,-734.778622259304,-2127.23307201401,-1682.47627424683
3513,70.26,-736.755560181722,-2128.25308057487,-1682.43073421043
3514,70.28,-737.732303627215,-2128.27294422902,-1682.38478459103
3515,70.3,-737.710030398464,-2128.29258934065,-1683.34271591483
3516,70.32,-737.693271532786,-2128.311634548,-1683.3027105685
3517,70.34,-736.679759977096,-2128.33077111338,-1683.26427198435
3518,70.36,-736.663565145224,-2128.34975410308,-1683.22688676876
3519,70.38,-737.647027397065,-2128.36932440751,-1683.18969389743
3520,70.4,-737.631697956305,-2129.38986509571,-1683.15251678604
3521,70.42,-737.617904385907,-2129.41024262502,-1683.11676388384
3522,70.44,-736.598990113647,-2128.430542714,-1683.07636142872
3523,70.46,-735.582990335615,-2128.45000888939,-1683.03774604136
3524,70.48,-736.570334817596,-2128.46973214663,-1682.00193033919
3525,70.5,-737.557426006771,-2128.48982930818,-1681.96797975314
3526,70.52,-737.539112299809,-2128.50956876401,-1682.93416037919
3527,70.54,-736.523312279928,-2128.52923680899,-1682.90108541674
3528,70.56,-735.506449314835,-2128.54960594621,-1682.8699080769
3529,70.58,-735.48714738204,-2128.57032274791,-1682.84031012575
3530,70.6,-738.469356235666,-2127.59072394383,-1687.81007041343
3531,70.62,-738.448238033925,-2125.61116984047,-1686.7782861388
3532,70.64,-733.428101259637,-2127.63129734848,-1680.74732408971
3533,70.66,-733.405123557849,-2127.65106954383,-1682.71591305973
3534,70.68,-735.38083826967,-2125.67136856219,-1683.68349092094
3535,70.7,-735.355893718796,-2126.69175282251,-1682.65180128158
3536,70.72,-734.336065402978,-2127.71248737174,-1681.61721397444
3537,70.74,-734.314222465525,-2128.73267501341,-1680.58263332812
3538,70.76,-735.293820083003,-2127.75327277708,-1681.54859201126
3539,70.78,-735.276715005803,-2127.77376252768,-1682.51372883052
3540,70.8,-735.265620303991,-2128.79404583033,-1682.47583271662
3541,70.82,-736.253537725104,-2128.81436088408,-1682.43608183989
3542,70.84,-737.240066243187,-2129.83410330893,-1682.39894700114
3543,70.86,-737.231689617559,-2130.85419702342,-1683.3626066511
3544,70.88,-737.22280234075,-2129.87438349846,-1684.32661619557
3545,70.9,-736.215549125308,-2128.89402597661,-1683.2926458681
3546,70.92,-736.207314537055,-2127.91344010407,-1682.25767762138
3547,70.94,-737.203713304007,-2126.93254235066,-1682.22250686243
3548,70.96,-737.198257977829,-2125.95078598218,-1682.1870137446
3549,70.98,-737.193405443394,-2124.96911077706,-1681.14571122698
3550,71,-736.182699410744,-2124.98762457931,-1680.10393900928
3551,71.02,-735.175372832891,-2125.00561959843,-1680.06127408198
3552,71.04,-735.169421978815,-2126.02337688898,-1681.02023232858
3553,71.06,-735.165237636215,-2127.04118770906,-1681.97848386343
3554,71.08,-736.156983927938,-2127.0598313227,-1681.9387514248
3555,71.1,-737.144530112975,-2127.07828568487,-1680.897564003
3556,71.12,-737.133151787841,-2127.09662231427,-1680.8565576183
3557,71.14,-738.120673421986,-2128.11518668239,-1680.81743384999
3558,71.16,-739.102520666094,-2129.13331033123,-1679.77773677694
3559,71.18,-739.083692036215,-2129.1509961502,-1680.73758553442
3560,71.2,-739.064477305971,-2129.16885573653,-1682.69979758396
3561,71.22,-739.050287652443,-2128.18690054088,-1682.6663451499
3562,71.24,-739.042086277643,-2127.20504645193,-1681.63332319214
3563,71.26,-738.030224471116,-2127.22348003964,-1680.60023218446
3564,71.28,-738.013124011511,-2127.24218285427,-1679.56472356652
3565,71.3,-738.995137308407,-2128.26053132461,-1679.52757118939
3566,71.32,-738.977874139998,-2129.27877076735,-1679.49035697226
3567,71.34,-738.961843544788,-2129.29656889991,-1679.45114614874
3568,71.36,-738.942987028641,-2129.31409597088,-1680.41227785411
3569,71.38,-738.919314544143,-2129.33185032049,-1681.37149083231
3570,71.4,-738.892860449689,-2129.34999096574,-1682.33207126472
3571,71.42,-738.862898705337,-2129.36832373419,-1682.29353833431
3572,71.44,-737.831244953863,-2129.38677471029,-1681.25498814535
3573,71.46,-736.805002493481,-2129.40498195241,-1681.22010565905
3574,71.48,-736.782120070416,-2129.42289464812,-1682.18419871603
3575,71.5,-736.755520775569,-2128.44112898537,-1682.14669060619
3576,71.52,-736.727946349502,-2127.4594187746,-1681.11008726618
3577,71.54,-733.703358957786,-2129.47785163091,-1680.07387875156
3578,71.56,-734.683808488582,-2129.4963915973,-1681.03642922565
3579,71.58,-736.661691368573,-2126.51514400169,-1680.99728681646
3580,71.6,-737.642120551142,-2126.53431324522,-1678.95954144199
3581,71.62,-738.624279603171,-2128.55299511192,-1679.92335391222
3582,71.64,-736.605897338412,-2129.57188844724,-1680.8859456578
3583,71.66,-737.586036070689,-2129.59133851059,-1680.84846637364
3584,71.68,-738.563437292895,-2129.61063012269,-1680.81251405406
3585,71.7,-737.541896738757,-2129.62994179665,-1679.77729664888
3586,71.72,-737.519802116957,-2129.64909233054,-1679.74019293634
3587,71.74,-737.499381967854,-2129.66836247648,-1679.70257305419
3588,71.76,-736.479548528405,-2129.68687749536,-1679.66229563235
3589,71.78,-736.458092016115,-2129.70543253174,-1680.62160686644
3590,71.8,-735.435126996215,-2128.72359094533,-1680.58014662163
3591,71.82,-734.408962234615,-2127.74199165925,-1681.53965668843
3592,71.84,-734.381843807922,-2126.76020470996,-1682.49883440679
3593,71.86,-734.354137730101,-2126.77816148477,-1682.46044843887
3594,71.88,-732.329119418375,-2127.79611631575,-1680.42182812011
3595,71.9,-739.305016339531,-2127.81440857796,-1678.38344944694
3596,71.92,-744.281917001105,-2126.83263944676,-1678.34538698212
3597,71.94,-738.260575713227,-2126.85037082675,-1678.30547727293
3598,71.96,-736.232646932178,-2127.86852896441,-1678.26372056863
3599,71.98,-736.205324820502,-2127.88668522126,-1678.22329748998
3600,72,-736.173657118961,-2127.90506067664,-1679.18248604577
3601,72.02,-736.141134321533,-2127.92305413558,-1681.1423413674
3602,72.04,-736.106960385734,-2127.94113090926,-1681.10260686493
3603,72.06,-736.072732687418,-2128.95885918958,-1680.06155121459
3604,72.08,-736.037871822953,-2129.97629220099,-1680.02113940262
3605,72.1,-736.00305804917,-2128.99385022347,-1680.97861162192
3606,72.12,-735.969563073987,-2128.0115197122,-1680.93674997191
3607,72.14,-735.93461032369,-2128.02939016718,-1679.89389437766
3608,72.16,-735.901143943939,-2128.04701109258,-1680.85094421229
3609,72.18,-735.871703314813,-2128.06456385503,-1681.80922579591
3610,72.2,-735.841851953695,-2128.08207478781,-1681.7687818363
3611,72.22,-735.816752470835,-2128.09932735251,-1680.72820079713
3612,72.24,-735.788878668375,-2128.11653985386,-1679.68680567688
3613,72.26,-735.758797724805,-2128.13383030588,-1680.64612493208
3614,72.28,-735.724563626703,-2129.15094458651,-1681.60547782956
3615,72.3,-735.691355969633,-2130.16829440786,-1680.56611934322
3616,72.32,-735.66358175471,-2130.18536974521,-1679.52737616969
3617,72.34,-735.633598645057,-2129.20264430664,-1679.48884801413
3618,72.36,-735.604015977499,-2128.21938251131,-1680.45185514285
3619,72.38,-735.571292486615,-2128.23620636199,-1681.41355872001
3620,72.4,-734.532784564715,-2129.25338246504,-1681.37488366654
3621,72.42,-734.493331060351,-2130.27039551444,-1681.33503827808
3622,72.44,-734.454857375967,-2130.28777881483,-1680.29460333975
3623,72.46,-734.416826719966,-2131.30512265061,-1680.25257330147
3624,72.48,-735.377258126744,-2132.32267780619,-1681.21055208362
3625,72.5,-735.338773952424,-2131.34036689217,-1681.16843783828
3626,72.52,-735.311528153369,-2131.35874622895,-1681.10831734414
3627,72.54,-735.285665078577,-2131.37647965103,-1681.04711226598
3628,72.56,-735.257827742794,-2130.39370039591,-1679.98879367045
3629,72.58,-735.228623167607,-2130.41046960233,-1677.9303701276
3630,72.6,-735.197324262302,-2131.42709853552,-1676.87012992416
3631,72.62,-734.16660849417,-2132.44383083535,-1676.80708515798
3632,72.64,-733.132577260698,-2131.46061437824,-1676.74459670647
3633,72.66,-734.097878854737,-2130.47762917114,-1677.68109888139
3634,72.68,-734.065071567876,-2129.49439618631,-1678.61843093192
3635,72.7,-733.033645417622,-2128.51080656589,-1678.55689192169
3636,72.72,-732.999294371645,-2128.52700369567,-1678.49453067881
3637,72.74,-732.966362640288,-2128.54280681134,-1678.43409003419
3638,72.76,-732.936293954352,-2128.5584166795,-1678.37342751765
3639,72.78,-732.904482899918,-2128.57382220378,-1679.31184939512
3640,72.8,-732.871423054307,-2128.58953443007,-1680.25016979898
3641,72.82,-732.838000585254,-2128.60575620781,-1681.1898339231
3642,72.84,-732.802942465099,-2127.62156705539,-1681.12853197377
3643,72.86,-732.76644948861,-2127.8879601802,-1680.31763946118
3644,72.88,-732.726228566328,-2128.15441330357,-1679.5092622631
3645,72.9,-732.685489564286,-2128.42102670252,-1678.69767935407
3646,72.92,-732.643957867943,-2128.68747229275,-1677.88528663387
3647,72.94,-732.59995269413,-2128.70375660356,-1677.82339550961
3648,72.96,-733.554271340355,-2128.72003152763,-1678.75859347173
3649,72.98,-734.50808355481,-2128.73574750421,-1679.69383363715
3650,73,-734.462773300878,-2128.75164477423,-1679.62860372592
