k,t,x,y,z
92,0.45231481481481484,-503.1102216509409,-1098.8586718922045,-2358.7689746715846
93,0.4524928774928775,-520.4103996846752,-1098.9377152974585,-2325.915271024304
94,0.4526709401709402,-501.5606018433646,-1107.4266467398274,-2315.643606187895
95,0.45284900284900287,-458.1182113674442,-1141.514834578018,-2344.1593696767854
96,0.4530270655270655,-420.8408977171266,-1162.2890078037797,-2297.6710821313322
97,0.4532051282051282,-444.33494252256327,-1162.1052249765971,-2249.781830375605
98,0.4533831908831909,-430.0821087993607,-1124.199119335181,-2270.287677838994
99,0.45356125356125354,-429.9036468331263,-1088.50964667124,-2338.552089807503
100,0.45373931623931624,-234.37048334435914,-1080.5300130593075,-2191.3661520297105
101,0.45391737891737893,-400.1686197481844,-1097.4959763115658,-2309.352817532505
102,0.4540954415954416,-370.6459522128383,-1099.5020378725833,-2299.6942982944884
103,0.45427350427350427,-501.8898631345604,-1099.0624931286793,-2340.3248448446175
104,0.45445156695156697,-420.71318033753255,-1098.5933914221027,-2300.281127325791
105,0.4546296296296296,-468.81607655440683,-1097.6418698664086,-2332.6555844734617
106,0.4548076923076923,-417.0089589176496,-1131.3728616597805,-2288.640366681123
107,0.454985754985755,-367.90554027651825,-1114.619973962041,-2248.5237740438415
108,0.45516381766381764,-414.9549080577189,-1094.1286441123525,-2257.1963999069926
109,0.45534188034188033,-464.6055488726445,-1093.327693952869,-2341.3442534678825
110,0.45551994301994303,-414.12541922005806,-1093.207621299508,-2218.207639175162
111,0.45569800569800567,-538.5452116612965,-1083.669853456096,-2307.9884499772834
112,0.45587606837606837,-488.5410961524638,-1004.1518340301915,-2169.530686167323
113,0.45605413105413106,-607.0374864262418,-1052.828530715781,-2358.280441426028
114,0.4562321937321937,-488.48532994203487,-1053.2815869672759,-2334.03556427595
115,0.4564102564102564,-415.8088193566433,-1052.8120842637977,-2373.060944159337
116,0.4565883190883191,-415.6019090909981,-1120.5127617218627,-2315.2711400340872
117,0.45676638176638173,-411.55186781055244,-1093.7114355504073,-2439.070916200891
118,0.45694444444444443,-364.8594964551626,-1052.041907530895,-2297.0111278930153
119,0.4760231626610937,-364.5183900076043,-1051.6885675496665,-2296.983182225931
120,0.49510188087774293,-364.115397492506,-1051.2146212573016,-2297.013130793568
121,0.5141805990943922,-363.889121120055,-1050.8917001891255,-2297.0362646250333
122,0.5332593173110415,-364.2833496838499,-1051.2306826978036,-2297.139917810562
123,0.5523380355276907,-364.69701138108934,-1051.5649991447895,-2297.274883286516
124,0.57141675374434,-366.08298530973735,-1052.4795345349257,-2297.8219173517687
125,0.5904954719609892,-367.6130120685759,-1053.5051283976316,-2298.4756640628602
126,0.6095741901776385,-369.3546087211187,-1053.661989111474,-2299.289799320311
127,0.6286529083942877,-371.21923164507314,-1053.271479199636,-2300.1643233120976
128,0.647731626610937,-372.79544707366733,-1053.1409727756688,-2300.82643169221
129,0.6668103448275862,-373.5583492277846,-1053.6112071857242,-2301.0444681051035
130,0.6858890630442355,-374.3829742548436,-1054.0826033851388,-2301.218612890394
131,0.7049677812608848,-374.41560483077905,-1054.2853311325555,-2301.3930222734743
132,0.724046499477534,-374.370733980335,-1054.5059678117025,-2301.513516578469
133,0.7431252176941832,-374.7434395266529,-1054.7675401704632,-2301.7750625446747
134,0.7622039359108325,-375.3020625195473,-1055.1424286592742,-2301.8894991341076
135,0.7812826541274818,-375.85971291281055,-1055.4698848950907,-2301.993522849198
136,0.800361372344131,-376.3786314435118,-1056.0323343173438,-2301.9480028387643
137,0.8194400905607802,-376.9208937195173,-1056.5888889320022,-2301.795923120427
138,0.8385188087774295,-376.3355998626953,-1056.300341446945,-2301.515887026236
139,0.8575975269940788,-375.77430039694065,-1056.0009995197652,-2301.2284291302376
140,0.876676245210728,-375.82881529337624,-1055.8747557134488,-2301.189788445137
141,0.8957549634273771,-376.2532376829525,-1055.8233422479896,-2301.206316021254
142,0.9148336816440266,-376.4923308830287,-1055.9177405924509,-2301.197608452429
143,0.9339123998606758,-376.3234007501947,-1056.027396404592,-2301.253900620284
144,0.952991118077325,-376.0937646560969,-1056.2495425509385,-2301.155613204182
145,0.9720698362939741,-376.10462921717715,-1056.0594082550504,-2300.702436368709
146,0.9911485545106236,-376.1362608138848,-1055.843228855861,-2300.323572821895
147,1.0102272727272728,-376.9680991812502,-1054.7264984381852,-2300.510597664035
148,1.029305990943922,-378.05587738559336,-1053.268421046472,-2300.963935414503
149,1.0483847091605711,-378.34954628558035,-1051.8226793577314,-2301.0582814122445
150,1.0674634273772206,-377.236748756733,-1050.5057629287114,-2300.52702341701
151,1.0865421455938697,-376.04343220099196,-1049.2767301169506,-2299.9794154891724
152,1.105620863810519,-373.793356179751,-1048.960591278485,-2298.9953599879627
153,1.1246995820271684,-371.6007097476856,-1048.5934203698191,-2298.041626935416
154,1.1437783002438175,-370.0197650719988,-1047.7851498149334,-2297.3810519880058
155,1.1628570184604667,-368.7514317034252,-1046.7622882578898,-2296.7627544969996
156,1.181935736677116,-367.94419371204646,-1045.9770086512472,-2296.1742671156303
157,1.2010144548937653,-367.96943750300494,-1045.4048698187414,-2295.6864724971347
158,1.2200931731104145,-367.91299299382035,-1044.9419618416368,-2295.1962268402453
159,1.2391718913270637,-367.27849039473597,-1044.2589170932458,-2295.008052273574
160,1.258250609543713,-366.7111908623687,-1043.5799377923984,-2294.67049462165
161,1.2773293277603623,-365.7606767804465,-1042.6637132695248,-2294.096047058117
162,1.2964080459770115,-364.58458161739264,-1041.7219411998633,-2293.398995847397
163,1.3154867641936607,-363.67949885020045,-1040.7341870007313,-2292.696575760214
164,1.33456548241031,-362.85428429557913,-1039.8091271977225,-2292.1927923986204
165,1.3536442006269593,-362.1858106041079,-1038.8932854705824,-2291.7025191505136
166,1.3727229188436085,-361.62594862754514,-1038.4549381662355,-2291.3914646014127
167,1.3918016370602577,-361.02094973270624,-1037.9339437714405,-2290.984120129331
168,1.4108803552769071,-360.5771839884123,-1037.334305191319,-2290.789311079503
169,1.4299590734935563,-360.1646478316803,-1036.6827165447594,-2290.708170157859
170,1.4490377917102055,-359.7122376299713,-1036.067714192035,-2290.4661884386596
171,1.4681165099268547,-359.36830526052904,-1035.3722156324247,-2290.2532105206365
172,1.487195228143504,-358.73199732718905,-1034.9222232006603,-2289.9684538146757
173,1.5062739463601533,-356.891444522886,-1035.5631800454623,-2288.891000252622
174,1.5253526645768025,-354.9980906238076,-1036.2089922089874,-2287.890975946801
175,1.5444313827934517,-354.3919236320242,-1036.184250701193,-2287.6226996994255
176,1.563510101010101,-354.0118228173332,-1036.0143295705316,-2287.5172042368963
177,1.5825888192267503,-353.8931062618027,-1035.9409869899046,-2287.3407452724714
178,1.6016675374433995,-353.89879287957956,-1035.9394589490228,-2287.1017533662816
179,1.6207462556600487,-353.9667688957339,-1035.8722435921968,-2286.9390949846047
180,1.639824973876698,-354.15567365353434,-1035.726735513179,-2286.8606181146765
181,1.6589036920933473,-354.36957007735015,-1035.522960044499,-2286.791206718808
182,1.6779824103099965,-354.04383711666645,-1035.3541568435614,-2286.898592890204
183,1.6970611285266457,-353.63748448652,-1035.1736723711635,-2286.9402022916383
184,1.7161398467432951,-353.4448375679973,-1035.1331565176922,-2286.8945872194145
185,1.7352185649599443,-353.4148941362158,-1035.1093040692665,-2286.88065291747
186,1.7542972831765935,-353.40393126572053,-1035.0355424816335,-2286.851167234558
187,1.7733760013932427,-353.2789283568458,-1034.8450612821564,-2286.907482156363
188,1.792454719609892,-353.0936333705354,-1034.704590305124,-2286.867326697362
189,1.8115334378265413,-353.0819238483141,-1034.3714021077021,-2286.541031693266
190,1.8306121560431905,-352.99140630749605,-1034.0577576300584,-2286.2442589380134
191,1.8496908742598397,-353.14355896337247,-1033.949910860464,-2286.2266964476935
192,1.868769592476489,-353.31321821830903,-1033.9645447521327,-2286.468305257577
193,1.8878483106931383,-353.47954060948416,-1033.8386113789225,-2286.546609310999
194,1.9069270289097875,-353.4957996396443,-1033.5076035391494,-2286.1221400251575
195,1.9260057471264367,-353.46112530497743,-1033.1944186670607,-2285.733883465277
196,1.945084465343086,-353.08418070169125,-1033.1680991522387,-2285.705561786485
197,1.9641631835597353,-352.66388352940635,-1033.197619304224,-2285.8161248883835
198,1.9832419017763845,-352.41007204256925,-1033.1278808803086,-2285.8176561247215
199,2.002320619993034,-352.2757936883184,-1032.9354319447934,-2285.53385420702
200,2.021399338209683,-352.1246249298957,-1032.7519017759853,-2285.3370408333035
201,2.0404780564263323,-352.21229572501966,-1032.5937704094138,-2285.3530977758946
202,2.0595567746429815,-352.17189304062333,-1032.380317334365,-2285.3387403468955
203,2.078635492859631,-352.1794370148312,-1032.396855136215,-2285.1724739465826
204,2.0977142110762803,-352.18582380480746,-1032.4080323671928,-2284.9476035354064
205,2.1167929292929295,-352.0859097896286,-1032.4285862307104,-2284.8582435332673
206,2.1358716475095787,-352.0889633849794,-1032.3441171179923,-2284.794005924044
207,2.154950365726228,-352.09279479036434,-1032.3469628152893,-2284.651029073388
208,2.174029083942877,-352.2768563368191,-1032.3500405531802,-2284.5227436784835
209,2.1931078021595263,-352.48759332256594,-1032.3743583415776,-2284.432132105715
210,2.2121865203761755,-352.05349409444335,-1032.2485357653077,-2284.1005206548857
211,2.231265238592825,-351.6830027207053,-1032.1174260079629,-2283.84378106967
212,2.2503439568094743,-351.79987103812255,-1032.0801215452177,-2283.7329271334265
213,2.2694226750261235,-352.1859317645628,-1032.102731195016,-2283.7578720504926
214,2.2885013932427727,-352.3651412723398,-1032.0795445735966,-2283.7092409101956
215,2.307580111459422,-352.02057470056207,-1032.1148317428483,-2283.6159858100364
216,2.326658829676071,-351.6602324286634,-1032.1055510696747,-2283.514406900253
217,2.3457375478927203,-351.2453643715049,-1032.0652153011984,-2283.2188279321217
218,2.36481626610937,-350.82596116690974,-1032.0337160697295,-2282.914614016568
219,2.383894984326019,-350.5698122210699,-1032.01854721866,-2282.8354890289656
220,2.4029737025426683,-350.3831324795643,-1032.055278527401,-2282.824783371607
221,2.4220524207593175,-350.3376502229816,-1032.0301288251621,-2282.7149001533157
222,2.4411311389759667,-350.3162524991324,-1032.0004984326058,-2282.333828084462
223,2.460209857192616,-350.3060461283801,-1032.0054077482973,-2282.056779293919
224,2.479288575409265,-350.2904556508194,-1032.0358877813176,-2282.318050309925
225,2.4983672936259143,-350.3166477635206,-1032.038853184219,-2282.6289655430746
226,2.5174460118425634,-350.07505686812976,-1032.0815774508278,-2282.639626739073
227,2.5365247300592126,-349.72990633639756,-1032.0981597274563,-2282.3424442550936
228,2.5556034482758623,-349.324185178219,-1032.0741347980672,-2282.2159602171096
229,2.5746821664925115,-348.9038583064206,-1032.057595751094,-2282.27512275148
230,2.5937608847091607,-348.45456605493666,-1032.0451296952479,-2282.2906362274193
231,2.61283960292581,-348.089039035805,-1031.8329311279545,-2281.9901967567016
232,2.631918321142459,-347.688297408493,-1031.6631234026147,-2281.768962637188
233,2.6509970393591082,-347.4318035479456,-1031.6042352599122,-2281.736843558964
234,2.6700757575757574,-347.2242350302306,-1031.5931792677034,-2281.784420803484
235,2.689154475792407,-347.19292277036266,-1031.6332321411412,-2281.7635138936985
236,2.7082331940090563,-347.3687624370375,-1031.6322173356884,-2281.9880013187053
237,2.7273119122257055,-347.4715479149085,-1031.576615065571,-2281.9827781689037
238,2.7463906304423547,-347.0979853133578,-1031.2401888156135,-2281.7721688434035
239,2.765469348659004,-346.78076260218984,-1030.958135260888,-2281.5522149805424
240,2.784548066875653,-347.001811187401,-1031.0065763296566,-2281.5953493006114
241,2.8036267850923022,-347.4352043106734,-1031.0173242345275,-2281.5794955161214
242,2.8227055033089514,-347.6518475131706,-1030.8513751875753,-2281.692287303699
243,2.841784221525601,-347.68781781470534,-1030.559332317398,-2281.737901866943
244,2.8608629397422503,-347.61454486959883,-1030.2109105848442,-2281.7568976575308
245,2.8799416579588994,-347.3902883295218,-1030.2202135256448,-2281.571149967441
246,2.8990203761755486,-347.2377925151842,-1030.2291641259808,-2281.56868754456
247,2.918099094392198,-347.4214991180545,-1030.0321035910565,-2281.499696960825
248,2.937177812608847,-347.614655680726,-1029.761978681667,-2281.400766076804
249,2.956256530825496,-347.6085830200413,-1029.596219173819,-2281.394014119977
250,2.975335249042146,-347.35909961801866,-1029.6354173438747,-2281.3974867470924
251,2.994413967258795,-347.25256605224104,-1029.6258928804025,-2281.3524995371386
252,3.0134926854754442,-347.5681037990086,-1029.597976668423,-2281.2438368780618
253,3.0325714036920934,-348.00953269821775,-1029.6115929693615,-2281.2555671507457
254,3.0516501219087426,-348.0917705168721,-1029.607500659416,-2281.178605269447
255,3.070728840125392,-348.0733704326902,-1029.5668320546945,-2281.1195489719867
256,3.089807558342041,-348.05507840185646,-1029.56288941477,-2280.9475440328183
257,3.10888627655869,-348.0099626340204,-1029.5780693002698,-2280.840808373221
258,3.12796499477534,-348.0631165059457,-1029.6130445860163,-2280.6960292684744
259,3.147043712991989,-348.2603245908285,-1029.57343990255,-2280.684574114928
260,3.1661224312086382,-348.47923721820905,-1029.6235279364284,-2280.768127286072
261,3.1852011494252874,-348.39152466322486,-1029.3367805843193,-2280.5681522024156
262,3.2042798676419366,-348.2071427097494,-1029.1037992814477,-2280.264638909774
263,3.223358585858586,-348.226993786528,-1029.1411915098652,-2280.292793262274
264,3.242437304075235,-348.41414780707754,-1029.508196606042,-2280.3498745347733
265,3.2615160222918846,-348.5599568977303,-1029.6841247296184,-2280.4117036325274
266,3.280594740508534,-348.615407072062,-1029.4984856239105,-2280.2947443847393
267,3.299673458725183,-348.5993580384486,-1029.329969494413,-2280.1612363798945
268,3.318752176941832,-348.7852060678894,-1029.364016772856,-2280.176380357246
269,3.3378308951584814,-348.97533263857287,-1029.3239152123665,-2280.070369020455
270,3.3569096133751306,-349.0171913323486,-1029.3078971737216,-2280.027257750852
271,3.37598833159178,-349.01939437347147,-1029.2540396017332,-2280.017234057688
272,3.395067049808429,-348.9448639442599,-1029.2667961030686,-2280.037508877769
273,3.4141457680250786,-348.9857386784807,-1029.1637388374559,-2280.122284052496
274,3.433224486241728,-349.01099811835763,-1029.093125418548,-2280.1716545576396
275,3.452303204458377,-349.1818432373868,-1028.7765917190573,-2280.2371167354454
276,3.471381922675026,-349.4156195967218,-1028.4210176072338,-2280.289948171554
277,3.4904606408916754,-349.2389643651885,-1028.107341029596,-2280.1764837312508
278,3.5095393591083246,-348.83325400602524,-1027.760103560872,-2280.049077213881
279,3.528618077324974,-348.612079275866,-1027.451256420132,-2280.0378181633437
280,3.5476967955416234,-348.62443223653503,-1027.3078170322297,-2280.0734581960505
281,3.5667755137582726,-348.6897513711103,-1027.0857284452086,-2280.1280707684778
282,3.585854231974922,-348.64036289786065,-1027.1242237886922,-2280.2498476281467
283,3.604932950191571,-348.5578432504843,-1027.102091846595,-2280.389870310839
284,3.62401166840822,-348.40312749985395,-1026.965456917768,-2280.17470830792
285,3.6430903866248694,-348.188703357542,-1026.8377008350528,-2279.980587216233
286,3.6621691048415186,-348.0652128460847,-1026.743356828191,-2279.8053882445406
287,3.681247823058168,-348.0785948061458,-1026.9008693980504,-2279.8940726132764
288,3.7003265412748174,-348.0204050172272,-1027.000026473798,-2279.900968463724
289,3.7194052594914666,-347.7930236805538,-1026.6441602967775,-2279.9935895172116
290,3.738483977708116,-347.6370358339917,-1026.3501420040504,-2280.064850678823
291,3.757562695924765,-347.31780220035586,-1026.2560214073917,-2280.152993445501
292,3.776641414141414,-347.0188695266242,-1026.2739846712675,-2280.2445378096477
293,3.7957201323580634,-346.74875040708787,-1026.2836329214315,-2280.276095899253
294,3.8147988505747126,-346.5741659960338,-1026.241959939879,-2280.1378492875497
295,3.833877568791362,-346.43217326349674,-1026.2399293740782,-2280.1352087918604
296,3.8529562870080114,-346.40945261287095,-1026.1982653626826,-2280.128822839804
297,3.8720350052246606,-346.4396493397098,-1026.2359326044302,-2280.256669084722
298,3.89111372344131,-346.44385627926175,-1026.4479852178902,-2280.3920785450587
299,3.910192441657959,-346.38878749923794,-1026.7755652619553,-2280.358360037408
300,3.929271159874608,-346.32172107313716,-1026.9667342882703,-2280.2674661733026
301,3.9483498780912574,-346.10569850163165,-1026.969087273234,-2280.036082778811
302,3.9674285963079066,-345.92262812906597,-1027.0277753375622,-2279.8627220024027
303,3.986507314524556,-345.8763454060736,-1027.0169622783014,-2279.988593418538
304,4.005586032741205,-345.817840937293,-1027.0347329744955,-2280.0806882922448
305,4.024664750957855,-345.8545959475799,-1027.0659475354212,-2280.098556918927
306,4.043743469174504,-345.8154012067358,-1027.1042656460586,-2279.984995856291
307,4.062822187391153,-345.78323576395593,-1026.9942534159293,-2279.9015519784903
308,4.081900905607802,-345.8225143099703,-1026.6377246277298,-2279.909248562596
309,4.100979623824451,-345.83957908915966,-1026.3280493741509,-2279.901595649723
310,4.120058342041101,-345.87792891106926,-1026.3191806963457,-2279.9724151423306
311,4.139137060257751,-345.878327500924,-1026.2735769195288,-2280.054366116204
312,4.1582157784744,-345.8969193411803,-1026.4298080352576,-2280.037565078587
313,4.177294496691049,-345.89477930037515,-1026.575823871755,-2279.9286402618673
314,4.196373214907698,-345.8561578531131,-1026.840510338381,-2279.6667587481425
315,4.215451933124347,-345.91218935379027,-1027.1296032689875,-2279.429598652859
316,4.234530651340997,-345.89564153636724,-1027.3180452091926,-2279.2049782890576
317,4.253609369557646,-345.9125896803521,-1027.1608017521235,-2278.8006103131083
318,4.272688087774295,-345.880265710961,-1027.0094040330314,-2278.391149246496
319,4.291766805990944,-345.84421993514144,-1027.1406131268234,-2278.431004532333
320,4.310845524207593,-345.8920941806591,-1027.27398986348,-2278.6271550464317
321,4.329924242424243,-345.8662935050755,-1027.251544594209,-2278.659377422426
322,4.349002960640892,-345.88683336845315,-1027.1181461680553,-2278.618634246873
323,4.368081678857541,-345.92288018581945,-1026.970591891385,-2278.588431254241
324,4.38716039707419,-345.68367868538286,-1026.832331710283,-2278.487528810872
325,4.406239115290839,-345.5468703045611,-1026.717504616611,-2278.345318813782
326,4.425317833507489,-345.47090703103714,-1026.8756487206897,-2278.470314555631
327,4.444396551724139,-345.49583468717213,-1027.0360339851181,-2278.6231783106796
328,4.463475269940788,-345.48541844760877,-1027.1152636543395,-2278.6279343410415
329,4.482553988157437,-345.4455844288064,-1027.1229022534153,-2278.472577551544
330,4.501632706374086,-345.48389996254997,-1027.019078637595,-2278.401945356056
331,4.520711424590735,-345.44492699682127,-1026.8024681821414,-2278.6023732693952
332,4.539790142807385,-345.41200734292414,-1026.6249594655653,-2278.827197416702
333,4.558868861024034,-345.4390508108234,-1026.6172610064245,-2278.749201317763
334,4.577947579240683,-345.44581174467214,-1026.676284144839,-2278.547040081351
335,4.597026297457332,-345.49537981588196,-1026.686672541275,-2278.5590896389176
336,4.616105015673981,-345.48333804502096,-1026.728749633073,-2278.746248362289
337,4.635183733890631,-345.5415067097867,-1026.6806481030578,-2278.909398752407
338,4.654262452107281,-345.4743857208215,-1026.3906587119518,-2278.9001609867482
339,4.67334117032393,-345.50080109308453,-1026.109179860044,-2278.9247218320265
340,4.692419888540579,-345.5518216960987,-1025.9491700241622,-2278.738004464261
341,4.711498606757228,-345.5357968859462,-1025.79317666698,-2278.670120950403
342,4.730577324973877,-345.64122812803396,-1025.732814389097,-2278.773090199332
343,4.749656043190527,-345.8240391781698,-1025.6228428011043,-2279.223149233641
344,4.768734761407176,-345.9402311874129,-1025.5261262725946,-2279.427739489917
345,4.787813479623825,-345.9698102267268,-1025.329081007412,-2279.2576303856745
346,4.806892197840474,-345.936893014416,-1025.0399228591073,-2279.0255405288576
347,4.825970916057123,-346.01189001822263,-1024.870179836642,-2278.749747329247
348,4.8450496342737726,-345.94588860333374,-1024.7366549251742,-2278.448919075985
349,4.864128352490422,-345.91965076391574,-1024.6747000868077,-2278.457430883781
350,4.883207070707071,-345.9561082573659,-1024.721202969438,-2278.5000088197
351,4.90228578892372,-346.03427127285477,-1024.6356696625298,-2278.622719360862
352,4.92136450714037,-346.0196879363344,-1024.467475963686,-2278.6151763161083
353,4.940443225357019,-346.0434250329396,-1024.3079853409295,-2278.661607829164
354,4.959521943573669,-346.0421523509699,-1024.327080238634,-2278.564110268682
355,4.978600661790318,-346.08994060433673,-1024.3540170967144,-2278.638012962121
356,4.997679380006967,-346.0898794462597,-1024.453673736327,-2278.653374775642
357,5.016758098223616,-346.1131653338872,-1024.5879673029021,-2278.688761891516
358,5.035836816440265,-346.10616153151904,-1024.7726844057784,-2278.7076649914134
359,5.054915534656915,-346.0949621147785,-1024.7259550097115,-2278.6749627704407
