k_start,k_end,t_start_sec,alpha,lib_id
3592,3650,71.8202715391853,0.274111113961379,127
4074,4147,81.4660299132345,0.341182077587701,154
4302,4355,86.017234280007,0.424673107419626,125
4306,4390,86.1066529798588,0.297234804775231,77
4721,4813,94.3974050847867,0.185266852164886,83
4978,5040,99.5458312555594,0.275090833675674,97
5652,5726,113.029087998529,0.272406508550191,72
5697,5800,113.927179998464,0.292747434116587,59
5723,5784,114.430995732525,0.344713119333603,23
5758,5848,115.149908498548,0.184804979241207,95
5796,5882,115.895000563473,0.170599436837393,165
5853,5930,117.041225455104,0.188307666794357,45
5866,5929,117.30527813068,0.228788110105821,44
5884,5951,117.662793452687,0.382125234289843,31
5900,5961,117.978279068091,0.441146143729146,23
5935,6011,118.679849888225,0.261261838380309,118
5942,6011,118.827630667909,0.250426902752156,213
5951,6028,118.991768994241,0.309400486848045,135
5998,6080,119.937628884502,0.227105502565292,199
6002,6085,120.01974623721,0.19138782632589,224
6009,6085,120.156856152997,0.321653701772471,79
6059,6138,121.161535105751,0.287419730474688,112
6065,6137,121.283827284772,0.312288708428713,14
6075,6157,121.478550761416,0.390298898650122,98
6115,6187,122.288986595288,0.37671761885546,150
6123,6203,122.440723427582,0.308610771739671,115
6145,6218,122.875733240121,0.407131818458287,87
6152,6231,123.01818043679,0.365760336045604,216
6166,6360,123.309569776983,0.246696772750611,53
6204,6289,124.06310131176,0.376155438159499,142
6261,6344,125.19615771113,0.337995758641479,163
6264,6317,125.258206137075,0.322045560925371,125
6267,6362,125.317578315309,0.178602699463972,157
6280,6370,125.588497059181,0.392927241232947,95
6304,6389,126.069253343309,0.434247805277938,215
6312,6385,126.212974436099,0.284186744948976,87
6315,6379,126.286552350632,0.418883575896864,17
6325,6382,126.472685124858,0.199740572177377,222
6383,6447,127.638712019623,0.170053072124312,48
6398,6500,127.940651193229,0.442775646073057,91
6415,6486,128.272349708308,0.427232903539126,13
6430,6508,128.57975420128,0.242125160315269,214
6436,6517,128.703851617641,0.321205465494459,233
6451,6520,128.994668604231,0.310934593193114,126
6491,6575,129.79980658838,0.425310275325372,187
6497,6580,129.920518818347,0.168457867912891,166
6508,6566,130.131414878484,0.181861329489195,133
6513,6577,130.235942913061,0.254691384768863,145
6517,6597,130.31233919402,0.354842631671809,107
6527,6599,130.517619100705,0.243226974306549,74
6534,6603,130.660538906905,0.386055519932502,195
6537,6626,130.716758000132,0.316420666250363,94
6568,6647,131.340727597454,0.387903797713507,112
6638,6711,132.736791030681,0.321517212092806,154
6659,6728,133.16044683333,0.224979843573541,213
6691,6757,133.791438481948,0.166833564289859,210
6728,6793,134.530710833573,0.185966377780417,54
6756,6837,135.092537158312,0.188760804416604,29
6767,6832,135.318802031174,0.378489518670748,114
6770,6853,135.380215969994,0.386008724503463,174
6876,6942,137.490600285757,0.316595934544943,143
6894,7048,137.850285093242,0.355188286782533,190
6906,6973,138.107243228068,0.358474573286639,138
6923,7006,138.43688352248,0.268788277985521,163
6960,7021,139.175983534058,0.312185013408362,182
7012,7070,140.212324565403,0.290733187318547,127
7015,7092,140.289549170885,0.432009797326538,135
7038,7129,140.740813936272,0.34854534118601,170
7058,7137,141.146015884826,0.368794246485477,181
7068,7134,141.347102618987,0.246967362791003,64
7143,7222,142.849605212142,0.164796254297293,183
7194,7297,143.855301658284,0.429784911342965,59
7241,7340,144.808318958899,0.265158053444656,146
7666,7746,153.290583218816,0.227675254237057,26
7790,7862,155.785026950877,0.442531411437434,74
7833,7894,156.638923525106,0.315223782384597,225
7864,7927,157.259264261411,0.191682347641359,129
7915,7980,158.270230791618,0.371231463695284,100
7940,8012,158.788874922466,0.201391365604689,19
7956,8033,159.09831703563,0.329051215213066,132
7969,8042,159.36402127893,0.228619034608068,212
8013,8094,160.244081675604,0.31342874987244,244
8705,8780,174.079476671453,0.15836283813706,89
9269,9341,185.350249334237,0.339081180780165,19
9427,9493,188.517716474526,0.270103119938161,204
9471,9566,189.393636885207,0.297720003995815,157
9876,9949,197.496550088137,0.416207337654993,87
9947,10019,198.912281256712,0.275759170826826,14
10040,10113,200.772690998758,0.442579094023113,116
10464,10572,209.261954843338,0.290180830213481,218
10554,10626,211.059329451872,0.178995482937795,74
10890,11084,217.772397806257,0.166608721985366,53
10912,10993,218.225811766139,0.165735238914444,113
11008,11085,220.14732909264,0.167460384793212,179
11013,11090,220.242087213376,0.353183005830104,179
11023,11114,220.433965964872,0.355828326741046,81
11025,11097,220.475555600486,0.438254069576071,117
11058,11121,221.1338426343,0.298972978927118,40
11203,11273,224.042793020824,0.332596204967653,104
11218,11284,224.349316185709,0.228909532670517,219
11247,11316,224.914751813625,0.316471530518091,16
11253,11344,225.04489732986,0.331024715359245,170
11301,11397,225.997362786032,0.169476763995206,168
11309,11385,226.159227863397,0.227540415598812,118
11312,11457,226.22065520246,0.436273880328428,151
11378,11469,227.544128762631,0.230228309235641,81
11400,11464,227.989102900728,0.226922784445213,17
11412,11499,228.226750005624,0.396128568339759,207
11468,11535,229.346715686678,0.280979798527958,31
11486,11565,229.69517747931,0.372234695458637,181
11558,11656,231.135544372596,0.330857540602221,236
11640,11707,232.783976418213,0.303792231344682,138
11730,11799,234.585126042627,0.41856527686747,126
11752,11823,235.026287595594,0.229824578834051,86
11796,11861,235.89174433893,0.245429419791834,12
11801,11877,235.997714170012,0.190876546651994,200
11824,11897,236.457863134427,0.264888823506894,212
11832,11913,236.627285236721,0.373075328040864,233
11837,11933,236.722261788552,0.278996101708553,168
11888,11967,237.737913894836,0.163039066962713,181
11969,12043,239.351115707853,0.440975607955425,193
12007,12088,240.123181676584,0.321161921118373,120
12126,12217,242.495840992609,0.235065687323585,197
12328,12409,246.549348550207,0.396677762706827,171
12347,12426,246.919374451689,0.348543816052966,67
12385,12468,247.679840675145,0.206999286072525,189
12428,12494,248.531934677632,0.399735217546972,205
12449,12515,248.959441748964,0.294376787197073,50
12489,12572,249.76356242572,0.283855397768157,189
12500,12564,249.97630886225,0.250343338523617,202
12527,12614,250.514362786575,0.254469259399016,207
12567,12637,251.321144239219,0.361865597324504,96
12642,12718,252.812646089655,0.317913778939689,79
12670,12734,253.371850571861,0.198184962850571,28
12794,12875,255.853961326366,0.440871928267698,194
12831,12912,256.591985307225,0.189188363531589,120
12910,12968,258.171962864361,0.435491703183936,127
12931,12988,258.609888975128,0.354613492993113,222
12938,13011,258.749036332004,0.324086242721867,231
12948,13024,258.937807556772,0.422631958583942,1
12976,13044,259.492607953643,0.153999959641973,52
12977,13069,259.52138715771,0.408013464536114,103
13005,13097,260.089665978927,0.245371834054996,83
13026,13102,260.49984977865,0.2842722800562,79
13050,13131,260.972136161839,0.335370992933942,184
13059,13127,261.163665452629,0.252371180787413,52
13068,13149,261.338178187975,0.367975175399833,120
13076,13159,261.494027097158,0.331000200807956,224
13084,13146,261.658068717884,0.443835286671398,88
13086,13149,261.700223005116,0.413173678250411,40
13131,13227,262.591386488376,0.434206382291956,93
13131,13184,262.59729273624,0.265043468859747,42
13175,13244,263.48159925955,0.42003620591531,16
13231,13315,264.609698678219,0.325179441682941,32
13235,13325,264.679411866005,0.435805669192805,55
13293,13373,265.845633676086,0.286885645491707,164
13297,13373,265.916059780363,0.183959076000147,8
13331,13398,266.599229206322,0.287678196512186,156
13339,13418,266.767525019368,0.340565451950916,181
13346,13425,266.893024049839,0.159741674576782,11
13536,13598,270.693965934951,0.320582692315773,68
13869,13922,277.36049180822,0.29175136507938,46
14055,14132,281.078925319939,0.273987000282105,179
14080,14168,281.580620537136,0.289303813853502,25
14184,14267,283.662182263843,0.441647631495898,163
14260,14363,285.178384441523,0.384196672184017,226
14399,14482,287.963216370919,0.345276948868018,189
14400,14484,287.987065766742,0.226271034959779,77
