k,t,x,y,z
192,3.84,-358,-1522,-1942
193,3.86,-357,-1522,-1942
194,3.88,-356,-1522,-1941
195,3.9,-356,-1522,-1940
196,3.92,-356,-1522,-1940
197,3.94,-356,-1522,-1940
198,3.96,-356,-1522,-1939
199,3.98,-355,-1521,-1944
200,4,-360,-1521,-1946
201,4.02,-361,-1521,-1942
202,4.04,-358,-1523,-1940
203,4.06,-360,-1524,-1948
204,4.08,-362,-1522,-1952
205,4.1,-359,-1522,-1942
206,4.12,-356,-1522,-1941
207,4.14,-358,-1522,-1943
208,4.16,-358,-1522,-1941
209,4.18,-358,-1522,-1940
210,4.2,-358,-1522,-1940
211,4.22,-357,-1522,-1938
212,4.24,-356,-1522,-1935
213,4.26,-356,-1522,-1935
214,4.28,-356,-1522,-1936
215,4.3,-355,-1522,-1936
216,4.32,-355,-1522,-1935
217,4.34,-355,-1522,-1935
218,4.36,-354,-1522,-1936
219,4.38,-354,-1522,-1936
220,4.4,-355,-1521,-1937
221,4.42,-356,-1521,-1939
222,4.44,-357,-1522,-1940
223,4.46,-358,-1521,-1940
224,4.48,-358,-1520,-1940
225,4.5,-359,-1521,-1940
226,4.52,-360,-1522,-1941
227,4.54,-360,-1522,-1941
228,4.56,-360,-1523,-1939
229,4.58,-360,-1523,-1938
230,4.6,-360,-1522,-1938
231,4.62,-360,-1523,-1938
232,4.64,-359,-1524,-1938
233,4.66,-358,-1525,-1938
234,4.68,-358,-1526,-1939
235,4.7,-358,-1526,-1939
236,4.72,-358,-1526,-1939
237,4.74,-358,-1526,-1942
238,4.76,-358,-1526,-1944
239,4.78,-359,-1525,-1944
240,4.8,-360,-1524,-1945
241,4.82,-360,-1524,-1945
242,4.84,-359,-1523,-1943
243,4.86,-359,-1522,-1943
244,4.88,-360,-1522,-1942
245,4.9,-360,-1523,-1940
246,4.92,-359,-1524,-1939
247,4.94,-358,-1524,-1938
248,4.96,-358,-1524,-1938
249,4.98,-357,-1524,-1938
250,5,-356,-1524,-1936
251,5.02,-357,-1524,-1934
252,5.04,-357,-1524,-1934
253,5.06,-356,-1524,-1936
254,5.08,-357,-1523,-1939
255,5.1,-358,-1522,-1940
256,5.12,-358,-1522,-1940
257,5.14,-359,-1522,-1940
258,5.16,-360,-1521,-1942
259,5.18,-360,-1521,-1944
260,5.2,-360,-1522,-1944
261,5.22,-360,-1522,-1942
262,5.24,-359,-1522,-1940
263,5.26,-358,-1522,-1940
264,5.28,-359,-1522,-1939
265,5.3,-359,-1523,-1938
266,5.32,-357,-1524,-1938
267,5.34,-356,-1525,-1938
268,5.36,-356,-1526,-1938
269,5.38,-356,-1526,-1938
270,5.4,-355,-1527,-1938
271,5.42,-354,-1527,-1938
272,5.44,-354,-1526,-1938
273,5.46,-355,-1526,-1938
274,5.48,-356,-1526,-1938
275,5.5,-356,-1526,-1938
276,5.52,-357,-1525,-1938
277,5.54,-358,-1524,-1938
278,5.56,-359,-1523,-1938
279,5.58,-360,-1522,-1937
280,5.6,-363.404398408333,-1522.19490830582,-1936.85759654561
281,5.62,-361.42985687923,-1523.84460265856,-1935.20790219288
282,5.64,-359.130468173759,-1525.49429701129,-1933.55820784014
283,5.66,-358.155926644656,-1526.14399136403,-1934.23336066377
284,5.68,-357.506232291921,-1525.46883854039,-1934.9085134874
285,5.7,-356.531690762818,-1525.46883854039,-1933.9339719583
286,5.72,-355.557149233716,-1526.46883854039,-1931.9594304292
287,5.74,-354.257760528245,-1526.14399136403,-1931.30973607646
288,5.76,-352.958371822775,-1525.81914418766,-1932.9848889001
289,5.78,-352.308677470039,-1525.49429701129,-1935.9848889001
290,5.8,-351.334135940937,-1524.51975548219,-1936.9848889001
291,5.82,-349.709900059099,-1523.87006112945,-1935.66004172373
292,5.84,-349.410511353628,-1523.22036677672,-1936.66004172373
293,5.86,-349.760817000893,-1522.57067242398,-1937.66004172373
294,5.88,-351.08566417726,-1522.59613089488,-1936.66004172373
295,5.9,-353.060205706363,-1520.97189501304,-1935.30973607646
296,5.92,-353.709900059099,-1518.99735348394,-1934.9594304292
297,5.94,-354.359594411834,-1518.3476591312,-1935.60912478193
298,5.96,-355.334135940937,-1518.3731176021,-1934.9339719583
299,5.98,-356.633524646407,-1518.398576073,-1934.58366631104
300,6,-356.283218999142,-1516.07372889663,-1936.23336066377
301,6.02,-354.257760528245,-1514.07372889663,-1939.55820784014
302,6.04,-354.206843586451,-1516.07372889663,-1936.20790219288
303,6.06,-359.831079468289,-1518.398576073,-1937.18244372198
304,6.08,-361.130468173759,-1521.72342324937,-1938.15698525108
305,6.1,-359.780162526495,-1526.72342324937,-1940.48183242745
306,6.12,-361.780162526495,-1518.72342324937,-1949.13152678018
307,6.14,-360.780162526495,-1513.04827042573,-1946.78122113292
308,6.16,-360.105009702862,-1517.04827042573,-1944.10606830929
309,6.18,-361.754704055597,-1518.04827042573,-1944.75576266202
310,6.2,-363.404398408333,-1519.3731176021,-1945.40545701476
311,6.22,-363.7292455847,-1518.69796477847,-1945.73030419112
312,6.24,-364.054092761068,-1518.02281195484,-1947.05515136749
313,6.26,-364.378939937435,-1518.3476591312,-1948.70484572023
314,6.28,-364.378939937435,-1517.67250630757,-1947.70484572023
315,6.3,-365.028634290171,-1517.67250630757,-1946.70484572023
316,6.32,-364.678328642906,-1518.67250630757,-1945.70484572023
317,6.34,-364.003175819273,-1518.99735348394,-1945.0296928966
318,6.36,-363.328022995641,-1519.32220066031,-1944.67938724933
319,6.38,-363.328022995641,-1519.32220066031,-1945.0042344257
320,6.4,-364.328022995641,-1519.32220066031,-1946.32908160207
321,6.42,-364.328022995641,-1519.32220066031,-1946.32908160207
322,6.44,-364.328022995641,-1520.32220066031,-1947.32908160207
323,6.46,-364.328022995641,-1521.64704783667,-1948.0042344257
324,6.48,-365.328022995641,-1521.97189501304,-1948.35454007296
325,6.5,-366.328022995641,-1521.64704783667,-1949.35454007296
326,6.52,-366.328022995641,-1521.64704783667,-1950.67938724933
327,6.54,-366.328022995641,-1521.97189501304,-1951.67938724933
328,6.56,-367.328022995641,-1521.97189501304,-1952.0042344257
329,6.58,-368.003175819273,-1521.97189501304,-1952.0042344257
330,6.6,-367.003175819273,-1520.64704783667,-1950.67938724933
331,6.62,-366.652870172009,-1519.32220066031,-1949.67938724933
332,6.64,-366.652870172009,-1519.32220066031,-1947.67938724933
333,6.66,-366.328022995641,-1519.32220066031,-1945.67938724933
334,6.68,-366.003175819273,-1519.64704783667,-1944.67938724933
335,6.7,-365.678328642906,-1519.97189501304,-1942.67938724933
336,6.72,-365.678328642906,-1520.29674218941,-1943.32908160207
337,6.74,-365.678328642906,-1520.62158936578,-1943.65392877843
338,6.76,-366.003175819273,-1520.29674218941,-1943.65392877843
339,6.78,-366.328022995641,-1519.97189501304,-1945.9787759548
340,6.8,-366.977717348376,-1519.32220066031,-1947.0042344257
341,6.82,-367.627411701112,-1518.32220066031,-1949.9787759548
342,6.84,-366.977717348376,-1519.62158936578,-1950.9787759548
343,6.86,-365.678328642906,-1521.27128371851,-1950.67938724933
344,6.88,-365.003175819273,-1521.62158936578,-1950.65392877843
345,6.9,-364.977717348376,-1522.62158936578,-1948.9787759548
346,6.92,-364.652870172009,-1523.27128371851,-1948.9787759548
347,6.94,-364.328022995641,-1523.27128371851,-1948.65392877843
348,6.96,-364.652870172009,-1522.94643654214,-1947.32908160207
349,6.98,-364.977717348376,-1522.62158936578,-1945.32908160207
350,7,-365.302564524744,-1522.62158936578,-1943.65392877843
351,7.02,-365.627411701112,-1522.62158936578,-1942.65392877843
352,7.04,-365.627411701112,-1522.29674218941,-1942.65392877843
353,7.06,-359,-1526,-1934
354,7.08,-360,-1526,-1934
355,7.1,-360,-1526,-1933
356,7.12,-359,-1525,-1932
357,7.14,-358,-1524,-1934
358,7.16,-358,-1523,-1936
359,7.18,-358,-1522,-1936
360,7.2,-357,-1522,-1936
361,7.22,-357,-1522,-1937
362,7.24,-358,-1522,-1938
363,7.26,-358,-1521,-1939
364,7.28,-358,-1520,-1941
365,7.3,-358,-1521,-1942
366,7.32,-358,-1522,-1942
367,7.34,-358,-1522,-1942
368,7.36,-358,-1523,-1940
369,7.38,-358,-1524,-1938
370,7.4,-358,-1525,-1938
371,7.42,-358,-1526,-1937
372,7.44,-358,-1526,-1935
373,7.46,-358,-1526,-1934
374,7.48,-359,-1527,-1935
375,7.5,-360,-1528,-1935
376,7.52,-360,-1528,-1935
377,7.54,-360,-1528,-1936
378,7.56,-360,-1528,-1936
379,7.58,-360,-1527,-1936
380,7.6,-360,-1527,-1935
381,7.62,-360,-1527,-1935
382,7.64,-360,-1526,-1935
383,7.66,-360,-1525,-1934
384,7.68,-359,-1524,-1934
385,7.7,-358,-1523,-1934
386,7.72,-358,-1523,-1934
387,7.74,-358,-1524,-1934
388,7.76,-357,-1524,-1934
389,7.78,-355,-1524,-1933
390,7.8,-354,-1524,-1932
391,7.82,-354,-1525,-1933
392,7.84,-354,-1526,-1934
393,7.86,-354,-1526,-1934
394,7.88,-354,-1525,-1934
395,7.9,-354,-1524,-1934
396,7.92,-355,-1527,-1934
397,7.94,-358,-1531,-1932
398,7.96,-357,-1531,-1932
399,7.98,-355,-1526,-1932
400,8,-351,-1524,-1934
401,8.02,-351,-1528,-1932
402,8.04,-353,-1528,-1928
403,8.06,-351,-1526,-1931
404,8.08,-352,-1526,-1931
405,8.1,-352,-1525,-1931
406,8.12,-352,-1524,-1932
407,8.14,-353,-1524,-1932
408,8.16,-354,-1524,-1932
409,8.18,-354,-1523,-1932
410,8.2,-355,-1522,-1932
411,8.22,-356,-1522,-1932
412,8.24,-356,-1522,-1932
413,8.26,-356,-1522,-1933
414,8.28,-357,-1522,-1934
415,8.3,-357,-1523,-1934
416,8.32,-356,-1524,-1934
417,8.34,-355,-1523,-1936
418,8.36,-357,-1524,-1936
419,8.38,-357,-1526,-1934
420,8.4,-355,-1528,-1934
421,8.42,-355,-1530,-1934
422,8.44,-354,-1528,-1934
423,8.46,-352,-1528,-1934
424,8.48,-352,-1528,-1934
425,8.5,-354,-1527,-1933
426,8.52,-354,-1528,-1932
427,8.54,-354,-1528,-1933
428,8.56,-354,-1528,-1934
429,8.58,-354,-1528,-1934
430,8.6,-354,-1528,-1933
431,8.62,-354,-1527,-1932
432,8.64,-354,-1526,-1932
433,8.66,-355,-1525,-1931
434,8.68,-356,-1525,-1930
435,8.7,-356,-1526,-1930
436,8.72,-356,-1526,-1929
437,8.74,-356,-1526,-1928
438,8.76,-356,-1526,-1928
439,8.78,-355,-1526,-1928
440,8.8,-354,-1523,-1927
441,8.82,-354,-1523,-1928
442,8.84,-355,-1526,-1932
443,8.86,-353,-1528,-1932
444,8.88,-350,-1530,-1930
445,8.9,-350,-1530,-1934
446,8.92,-353.015552156566,-1529.67963290915,-1940.05911286377
447,8.94,-356.849140414103,-1522.67963290915,-1934.50389720715
448,8.96,-354.68272867164,-1521.67963290915,-1931.94868155054
449,8.98,-350.127513015022,-1526.29082899499,-1931.00466197976
450,9,-347.961101272559,-1525.12441725253,-1928.67183849484
451,9.02,-346.18349344425,-1523.95800551007,-1924.17260326745
452,9.04,-347.18349344425,-1524.56920159591,-1918.67336804006
453,9.06,-350.127513015022,-1524.18039768176,-1914.34054455513
454,9.08,-351.68272867164,-1524.18039768176,-1912.34054455513
455,9.1,-350.68272867164,-1525.18039768176,-1912.89576021175
456,9.12,-350.071532585794,-1525.7915937676,-1913.67336804006
457,9.14,-350.849140414103,-1524.7915937676,-1914.06217195421
458,9.16,-351.626748242412,-1525.18039768176,-1913.45097586837
459,9.18,-352.015552156566,-1526.56920159591,-1913.22858369668
460,9.2,-352.404356070721,-1526.56920159591,-1914.39499543914
461,9.22,-352.793159984875,-1526.56920159591,-1916.17260326745
462,9.24,-353.181963899029,-1526.95800551007,-1918.72781892407
463,9.26,-353.570767813184,-1526.73561333838,-1922.8382502373
464,9.28,-353.570767813184,-1527.12441725253,-1926.94868155054
465,9.3,-353.570767813184,-1527.12441725253,-1928.89270112131
466,9.32,-353.570767813184,-1527.12441725253,-1931.44791677793
467,9.34,-353.959571727338,-1527.12441725253,-1934.00313243454
468,9.36,-354.348375641493,-1526.12441725253,-1935.16954417701
469,9.38,-354.348375641493,-1526.12441725253,-1936.55834809116
470,9.4,-354.348375641493,-1526.12441725253,-1936.94715200532
471,9.42,-354.348375641493,-1526.73561333838,-1936.72475983363
472,9.44,-354.348375641493,-1526.73561333838,-1936.50236766193
473,9.46,-354.348375641493,-1527.12441725253,-1936.27997549024
474,9.48,-354.348375641493,-1527.51322116668,-1935.6687794044
475,9.5,-354.348375641493,-1526.90202508084,-1935.05758331855
476,9.52,-354.348375641493,-1526.90202508084,-1935.44638723271
477,9.54,-354.348375641493,-1526.90202508084,-1935.44638723271
478,9.56,-353.959571727338,-1527.29082899499,-1935.83519114686
479,9.58,-353.570767813184,-1527.67963290915,-1936.22399506102
480,9.6,-353.959571727338,-1527.67963290915,-1937.22399506102
481,9.62,-354.348375641493,-1528.0684368233,-1939.61279897517
482,9.64,-354.348375641493,-1528.45724073746,-1940.61279897517
483,9.66,-354.737179555647,-1528.45724073746,-1941.61279897517
484,9.68,-356.125983469802,-1528.45724073746,-1943.00160288932
485,9.7,-357.514787383956,-1528.84604465161,-1943.39040680348
486,9.72,-357.90359129811,-1528.23484856576,-1943.77921071763
487,9.74,-357.90359129811,-1528.23484856576,-1942.39040680348
488,9.76,-358.292395212265,-1528.23484856576,-1941.39040680348
489,9.78,-359.070003040574,-1528.23484856576,-1940.39040680348
490,9.8,-358.458806954728,-1528.62365247992,-1939.77921071763
491,9.82,-358.236414783037,-1529.01245639407,-1939.77921071763
492,9.84,-357.458806954728,-1529.23484856576,-1937.22399506102
493,9.86,-356.681199126419,-1528.45724073746,-1937.00160288932
494,9.88,-357.847610868883,-1529.45724073746,-1938.16801463179
495,9.9,-358.625218697191,-1530.45724073746,-1938.16801463179
496,9.92,-359.014022611346,-1529.45724073746,-1939.55681854594
497,9.94,-359.014022611346,-1528.0684368233,-1940.55681854594
498,9.96,-359.014022611346,-1527.67963290915,-1940.55681854594
499,9.98,-360.4028265255,-1527.67963290915,-1941.55681854594
500,10,-361.791630439655,-1527.29082899499,-1942.55681854594
501,10.02,-360.791630439655,-1526.90202508084,-1942.55681854594
502,10.04,-359.791630439655,-1526.90202508084,-1942.55681854594
503,10.06,-360.180434353809,-1525.90202508084,-1942.55681854594
504,10.08,-360.569238267964,-1524.90202508084,-1941.55681854594
505,10.1,-360.569238267964,-1524.90202508084,-1939.55681854594
506,10.12,-360.569238267964,-1524.90202508084,-1938.55681854594
507,10.14,-360.569238267964,-1524.90202508084,-1938.55681854594
508,10.16,-359.569238267964,-1524.90202508084,-1938.9456224601
509,10.18,-359.180434353809,-1525.90202508084,-1939.33442637425
510,10.2,-359.791630439655,-1526.90202508084,-1939.33442637425
511,10.22,-359.791630439655,-1525.51322116668,-1939.33442637425
512,10.24,-360.180434353809,-1525.12441725253,-1939.33442637425
513,10.26,-359.569238267964,-1526.12441725253,-1940.33442637425
514,10.28,-359.569238267964,-1526.12441725253,-1941.9456224601
515,10.3,-359.791630439655,-1526.12441725253,-1942.55681854594
516,10.32,-359.014022611346,-1526.90202508084,-1942.55681854594
517,10.34,-359.791630439655,-1527.67963290915,-1943.33442637425
518,10.36,-361.569238267964,-1527.67963290915,-1945.11203420256
519,10.38,-354,-1526,-1930
520,10.4,-353,-1526,-1930
521,10.42,-353,-1526,-1929
522,10.44,-354,-1526,-1928
523,10.46,-353,-1526,-1927
524,10.48,-352,-1526,-1926
525,10.5,-351,-1526,-1926
526,10.52,-350,-1526,-1926
527,10.54,-350,-1526,-1925
528,10.56,-350,-1526,-1924
529,10.58,-351,-1525,-1924
530,10.6,-352,-1524,-1925
531,10.62,-352,-1525,-1926
532,10.64,-352,-1525,-1926
533,10.66,-353,-1524,-1927
534,10.68,-354,-1523,-1928
535,10.7,-354,-1522,-1928
536,10.72,-354,-1523,-1929
537,10.74,-354,-1524,-1930
538,10.76,-354,-1524,-1929
539,10.78,-353,-1524,-1927
540,10.8,-352,-1524,-1927
541,10.82,-352,-1525,-1927
542,10.84,-352,-1526,-1926
543,10.86,-352,-1527,-1925
544,10.88,-352,-1528,-1924
545,10.9,-352,-1527,-1924
546,10.92,-352,-1526,-1924
547,10.94,-353,-1528,-1929
548,10.96,-355,-1526,-1932
549,10.98,-356,-1522,-1932
550,11,-353,-1526,-1932
551,11.02,-352,-1530,-1932
552,11.04,-357,-1526,-1932
553,11.06,-357,-1524,-1930
554,11.08,-354,-1525,-1930
555,11.1,-354,-1524,-1930
556,11.12,-354,-1525,-1929
557,11.14,-354,-1526,-1927
558,11.16,-354,-1526,-1926
559,11.18,-354,-1526,-1926
560,11.2,-354,-1526,-1926
561,11.22,-353,-1526,-1925
562,11.24,-356,-1526,-1929
563,11.26,-358,-1523,-1928
564,11.28,-355,-1525,-1926
565,11.3,-355,-1528,-1930
566,11.32,-361,-1526,-1932
567,11.34,-360,-1524,-1932
568,11.36,-352,-1524,-1930
569,11.38,-353,-1525,-1930
570,11.4,-355,-1525,-1929
571,11.42,-354,-1526,-1929
572,11.44,-355,-1526,-1929
573,11.46,-355,-1525,-1928
574,11.48,-354,-1524,-1928
575,11.5,-354,-1524,-1928
576,11.52,-354,-1525,-1927
577,11.54,-354,-1525,-1927
578,11.56,-354,-1524,-1928
579,11.58,-354,-1523,-1928
580,11.6,-354,-1522,-1928
581,11.62,-354,-1522,-1928
582,11.64,-354,-1522,-1928
583,11.66,-355,-1523,-1929
584,11.68,-356,-1523,-1930
585,11.7,-356,-1523,-1930
586,11.72,-356,-1524,-1930
587,11.74,-356,-1525,-1930
588,11.76,-356,-1526,-1931
589,11.78,-356,-1525,-1931
590,11.8,-356,-1524,-1930
591,11.82,-356,-1524,-1930
592,11.84,-356,-1524,-1930
593,11.86,-356,-1525,-1929
594,11.88,-355,-1526,-1927
595,11.9,-354,-1525,-1926
596,11.92,-354,-1524,-1925
597,11.94,-354,-1524,-1923
598,11.96,-354,-1525,-1923
599,11.98,-354,-1526,-1925
600,12,-354,-1525,-1926
601,12.02,-354,-1524,-1926
602,12.04,-354,-1523,-1927
603,12.06,-354,-1523,-1929
604,12.08,-354,-1524,-1930
605,12.1,-353,-1524,-1930
606,12.12,-352,-1524,-1930
607,12.14,-352,-1524,-1929
608,12.16,-352,-1524,-1928
609,12.18,-352,-1524,-1921
610,12.2,-352,-1524,-1920
611,12.22,-352,-1524,-1926
612,12.24,-351,-1524,-1924
613,12.26,-351,-1524,-1926
614,12.28,-352,-1524,-1930
615,12.3,-352,-1525,-1926
616,12.32,-352,-1526,-1923
617,12.34,-353,-1526,-1925
618,12.36,-354,-1526,-1927
619,12.38,-354,-1526,-1928
620,12.4,-354,-1526,-1929
621,12.42,-354,-1526,-1930
622,12.44,-354,-1526,-1930
623,12.46,-354,-1526,-1931
624,12.48,-353,-1525,-1932
625,12.5,-352,-1524,-1932
626,12.52,-352,-1524,-1932
627,12.54,-352,-1524,-1931
628,12.56,-352,-1524,-1929
629,12.58,-352,-1524,-1928
630,12.6,-352,-1524,-1928
631,12.62,-352,-1524,-1927
632,12.64,-352,-1524,-1927
633,12.66,-353,-1523,-1927
634,12.68,-354,-1522,-1927
635,12.7,-354,-1523,-1928
636,12.72,-354,-1524,-1929
637,12.74,-354,-1524,-1930
638,12.76,-354,-1524,-1929
639,12.78,-354,-1524,-1929
640,12.8,-355,-1524,-1930
641,12.82,-356,-1524,-1930
642,12.84,-355,-1525,-1930
643,12.86,-354,-1526,-1929
644,12.88,-354,-1526,-1928
645,12.9,-353,-1526,-1927
646,12.92,-352,-1526,-1926
647,12.94,-352,-1526,-1926
648,12.96,-352,-1526,-1925
649,12.98,-352,-1525,-1924
650,13,-352,-1524,-1924
651,13.02,-352,-1524,-1924
652,13.04,-352,-1524,-1925
653,13.06,-353,-1524,-1926
654,13.08,-355,-1524,-1927
655,13.1,-356,-1523,-1928
656,13.12,-356,-1522,-1929
657,13.14,-356,-1523,-1930
658,13.16,-356,-1524,-1930
659,13.18,-356,-1524,-1931
660,13.2,-356,-1525,-1931
661,13.22,-355,-1526,-1929
662,13.24,-354,-1525,-1928
663,13.26,-354,-1524,-1927
664,13.28,-354,-1524,-1926
665,13.3,-354,-1525,-1925
666,13.32,-354,-1525,-1924
667,13.34,-354,-1524,-1923
668,13.36,-354,-1524,-1923
669,13.38,-354,-1524,-1924
670,13.4,-354,-1525,-1925
671,13.42,-353,-1526,-1925
672,13.44,-352,-1526,-1924
673,13.46,-352,-1526,-1924
674,13.48,-352,-1526,-1924
675,13.5,-352,-1526,-1923
676,13.52,-352,-1526,-1922
677,13.54,-352,-1526,-1922
678,13.56,-352,-1526,-1921
679,13.58,-352,-1526,-1919
680,13.6,-353,-1526,-1919
681,13.62,-353,-1526,-1920
682,13.64,-353,-1527,-1920
683,13.66,-353,-1528,-1921
684,13.68,-352,-1528,-1923
685,13.7,-351,-1530,-1921
686,13.72,-352,-1529,-1922
687,13.74,-355,-1523,-1926
688,13.76,-355,-1525,-1924
689,13.78,-355,-1528,-1928
690,13.8,-355,-1524,-1932
691,13.82,-354,-1522,-1930
692,13.84,-357,-1524,-1926
693,13.86,-357,-1525,-1923
694,13.88,-355,-1524,-1925
