k_start,k_end,t_start_sec,alpha,lib_id
2546,2610,50.9019457678119,0.176275936734953,145
2548,2623,50.9482336910926,0.308759807688399,160
2848,2929,56.9310095056524,0.295613553356009,171
3232,3302,64.6119919965069,0.375518546960295,159
3233,3308,64.6423224252238,0.364855663220704,80
3289,3360,65.759693445816,0.301008846524025,13
3438,3507,68.7453668949704,0.365710508294181,178
3518,3590,70.3393266999868,0.249363363821527,14
3692,3778,73.8257652055142,0.427558206128307,18
3811,3872,76.2086037764038,0.369906298169457,182
4085,4164,81.6772335714576,0.425081749309538,240
4121,4187,82.3956248353776,0.255698208354397,205
4540,4624,90.7834189259899,0.165145522944878,121
4565,4641,91.2712543873262,0.305719756848726,186
4584,4675,91.6569771740639,0.449541581745304,123
4620,4683,92.3779673763697,0.440861812408556,129
4643,4723,92.8460096311501,0.405102803542307,26
4660,4721,93.1799711239081,0.410176896628335,23
4661,4746,93.1918924703022,0.177614356541754,142
4685,4748,93.6892720293826,0.297713925335654,40
4695,4776,93.8765718962578,0.281573094690162,184
4708,4781,94.1310356818802,0.379826188266087,212
4763,4847,95.2494758338108,0.443561204686743,77
4798,4860,95.9303175213644,0.30982747276789,137
4825,4901,96.4802223884234,0.332112495645862,161
6083,6185,121.643719090826,0.253834210061933,84
6118,6221,122.34528991096,0.247535932883569,59
6126,6190,122.493070690643,0.160485943580401,196
6132,6220,122.621315697689,0.284299201303189,147
6134,6224,122.657209016976,0.220233799849283,188
6172,6255,123.426310401757,0.404930598369083,174
6181,6257,123.603068907236,0.339059427558923,238
6185,6276,123.685186259945,0.152693139609895,170
6192,6255,123.822296175731,0.303486114005262,44
6230,6355,124.586967150221,0.388704288882442,228
6233,6310,124.642977602463,0.187762969328196,132
6242,6301,124.826975128485,0.179605089237126,139
6244,6302,124.853873662599,0.205607482290764,133
6249,6327,124.958401697176,0.218004352950096,229
6253,6330,125.034797978135,0.412221593185089,136
6258,6325,125.143990784151,0.358686473767053,156
6263,6341,125.238243590674,0.413033083074004,185
6263,6338,125.240077884821,0.396550895212713,134
6306,6397,126.106163450316,0.234886952872922,169
6326,6379,126.49598123836,0.419481912751832,46
6328,6414,126.541173262855,0.178937121625084,232
6350,6417,126.975009799718,0.163616469716075,31
6374,6457,127.459249814796,0.332807776751477,174
6395,6467,127.882905617445,0.349827389993224,58
6792,6864,135.819916261207,0.171384557376616,150
6806,6879,136.093404085998,0.33244197274443,212
6819,6889,136.361618090324,0.42722987127203,104
6822,6901,136.417063311074,0.238661488670429,211
6833,6903,136.644796912434,0.33166767263839,102
6839,6920,136.759253358104,0.273251069854895,217
6899,6981,137.961909887468,0.232594138015341,98
6930,7012,138.579019304271,0.234128933178578,98
6959,7035,139.169407530164,0.335792415174947,1
6964,7048,139.261288888036,0.287348021579069,121
6968,7037,139.342139139563,0.257853251193949,140
6988,7041,139.736951355763,0.445730308754714,237
7039,7103,140.757582481202,0.277148422619968,239
7063,7133,141.242752062761,0.239603923010617,96
7068,7130,141.349560968607,0.233038995657708,88
7229,7305,144.559987006139,0.381474780708267,161
7630,7719,152.582930695948,0.320088187228059,94
7711,7776,154.20790314903,0.15026050403119,12
7909,7984,158.16326588071,0.199764906202654,122
8064,8139,161.26745539226,0.278723364594197,148
8146,8212,162.909065551289,0.23813004761706,143
8250,8344,164.981907812998,0.182640756285381,235
8266,8344,165.303531177027,0.167758976019448,185
8267,8331,165.318889383891,0.376964456554938,17
8320,8386,166.378245552274,0.168433346324067,205
8384,8463,167.653580586322,0.224693410133672,181
8798,8875,175.94036253135,0.236797420870116,101
9130,9199,182.578449964853,0.266578206393423,178
9315,9391,186.27129800525,0.189362615072021,79
9429,9510,188.551086325941,0.298342300693028,162
9439,9522,188.750772633328,0.351471538810183,189
9482,9570,189.620627619357,0.428425489115295,25
9496,9548,189.890553875283,0.154487794013528,176
9522,9589,190.428029709777,0.276805934285503,31
9578,9669,191.536951547904,0.447869536708198,170
9586,9642,191.699709115296,0.443031181724992,173
9595,9749,191.875588517285,0.156937245626715,190
9602,9665,192.022293123572,0.337138168617335,62
9605,9687,192.074673414785,0.211512956594424,241
9606,9697,192.092006311358,0.286787374135025,169
9606,9678,192.104578271525,0.266734055629213,117
9614,9673,192.268853774052,0.426602131150441,139
9634,9710,192.667590026121,0.406666853340465,206
9641,9723,192.794531546699,0.167081595151112,199
9654,9729,193.053471146212,0.292561979606085,134
9660,9729,193.182000440518,0.151253262833408,178
9664,9745,193.258228121439,0.299396639410553,244
9670,9744,193.384205927385,0.215037099530848,72
9672,9751,193.42782446102,0.34838569480652,209
9678,9739,193.544187530851,0.441200051805644,182
9685,9776,193.676381374516,0.230635331167519,169
9702,9764,194.011823651675,0.170133850567189,137
9716,9782,194.305618495192,0.342212687776202,205
9721,9790,194.397178676338,0.32905971261106,178
9725,9789,194.484865571274,0.44074644580894,196
9728,9812,194.54550210965,0.424337256829214,77
9742,9815,194.811559150288,0.335111164135289,99
9784,9865,195.665655735864,0.180409766034302,217
9839,9917,196.7509614947,0.351274275339546,131
9843,9922,196.836724688817,0.200169828958938,67
9856,9935,197.091654690707,0.221650780561858,181
9872,9945,197.411897345547,0.170772014459303,110
9873,9957,197.432180679236,0.346400511017438,108
9884,9957,197.665541090067,0.399264611952751,154
9894,9967,197.856581087015,0.294452282086065,110
9967,10046,199.321011850085,0.233631423007643,112
9984,10148,199.669590299213,0.27226382654151,20
10016,10093,200.299166647908,0.429342663368,179
10020,10089,200.387158428023,0.282769527476953,140
10024,10105,200.465132636368,0.155710673809467,120
10027,10081,200.520856394776,0.269247618513513,242
10028,10107,200.534223449897,0.330021397148083,128
10053,10125,201.036878501616,0.448120451342767,117
10053,10125,201.049468118373,0.428280601113987,58
10059,10134,201.163435159576,0.366356914507088,9
10062,10128,201.21715632673,0.221166958742403,50
10074,10137,201.46011537515,0.391247956404253,62
10082,10170,201.610499491804,0.225728522026925,147
10117,10181,202.323914896242,0.29937799719728,17
10141,10213,202.791029412759,0.324847176367612,117
10146,10218,202.892081961428,0.388803914154429,74
10207,10272,204.125709356042,0.403749289828019,114
10228,10300,204.530003249453,0.289549991719733,19
10252,10327,205.029084851705,0.306717268796755,89
10261,10330,205.20341220885,0.232954636319692,153
10280,10359,205.573283615609,0.43690261478644,67
10294,10397,205.867303869664,0.36257077710222,35
10309,10386,206.165114041422,0.374370943278184,132
10326,10394,206.493413519425,0.174779699532826,52
10348,10415,206.94248957362,0.285188238600048,31
10367,10420,207.311251157015,0.241536601244583,237
10385,10473,207.672119770441,0.186254614407724,147
10395,10460,207.872117887109,0.305109984090061,114
10404,10468,208.054041733455,0.366547942859443,124
10408,10476,208.130948610751,0.213248770527936,65
10411,10488,208.197013554898,0.427159090949624,101
10420,10508,208.374031033921,0.410894105811292,147
10425,10493,208.473734866384,0.34575403930739,65
10426,10529,208.493258396835,0.435295755298997,2
10444,10521,208.851604605298,0.436034976171025,101
10471,10539,209.39051015332,0.426611076315682,172
10544,10608,210.863005070018,0.369726172629695,124
10546,10622,210.890161836665,0.156967923459868,1
10571,10650,211.390440197381,0.155559485553254,67
10608,10672,212.139598399705,0.301580585145287,239
10984,11042,219.667555376965,0.209689647525107,127
10995,11064,219.876268335589,0.295337054090575,178
11002,11075,220.026137163417,0.234929561623464,116
11009,11075,220.160379183666,0.274553901501283,210
11013,11065,220.230432934729,0.201594001180188,33
11022,11112,220.42382000076,0.183391336430654,55
11028,11105,220.542857744254,0.273784928778929,66
11029,11120,220.564877657703,0.15571012877336,81
11063,11140,221.247532934102,0.181666411855867,179
11085,11164,221.685459044868,0.298919209596302,70
11090,11170,221.782880009114,0.39667988939463,130
11092,11188,221.824606401745,0.152223853594037,93
11102,11178,222.013377626513,0.270250386703444,206
11117,11207,222.319228281173,0.347895476538214,55
11129,11202,222.568178023383,0.416110767580806,154
11136,11215,222.692448433894,0.315121021750523,112
11143,11196,222.833913199517,0.156210866214653,42
11159,11242,223.165236048668,0.394072743267263,149
11169,11223,223.358541985513,0.392672477814757,242
11176,11268,223.506540962441,0.36560678332652,103
11180,11259,223.57541984839,0.205661783290888,128
11201,11277,223.995706994891,0.369511991851709,71
11203,11269,224.047706231579,0.330184740931894,30
11210,11301,224.18928803944,0.19593384626757,123
11213,11277,224.23923552237,0.161672536018883,28
11213,11289,224.246828228835,0.431618643135882,79
11220,11300,224.388834237128,0.33228295777997,26
11238,11307,224.730530262654,0.369418535446673,16
11240,11330,224.775793074856,0.36518866626108,188
11568,11644,231.335090531264,0.306033168255128,1
11662,11742,233.22041546839,0.270642040058516,107
11834,11900,236.666732490176,0.177215868003309,205
11835,11907,236.683164737282,0.44185102500488,39
11892,11973,237.815652899176,0.428558808479353,221
11892,11968,237.828005522248,0.23716049959913,238
11895,11965,237.881763394984,0.206779681051657,104
11914,11978,238.251032955107,0.302212296977774,5
11921,11988,238.395532364826,0.218527264514523,38
11939,12133,238.766107877526,0.298067985296219,53
11959,12032,239.161195344384,0.449659560223237,43
11979,12055,239.553345002183,0.385704847426305,106
11987,12066,239.729597339371,0.188397164264239,240
11987,12053,239.729632093254,0.432064714144842,210
11993,12069,239.841008137709,0.162835041909535,206
12000,12062,239.986652915814,0.426795267742504,137
12013,12092,240.243727520991,0.370180228580456,216
12021,12085,240.396012678129,0.22538668561916,202
12052,12121,241.028462476507,0.157047079966015,126
12068,12133,241.349622924835,0.157618305794419,114
12091,12158,241.80395620229,0.428323999587018,156
12101,12176,242.00267481684,0.347112860301749,134
12118,12282,242.339619215717,0.376338484178951,20
12122,12205,242.429365921752,0.254241244081811,224
12158,12238,243.131517755213,0.370939178153523,51
12400,12483,247.982518243545,0.324899067042638,166
12611,12710,252.205645278011,0.290094986617728,146
12879,12977,257.562241643467,0.354202779335185,236
13029,13111,260.558174051528,0.192231277064523,241
13034,13112,260.65777338063,0.15305395863253,15
13034,13116,260.659632601587,0.402922566691208,34
13064,13127,261.251523381692,0.244783058458434,152
13072,13152,261.429744346157,0.439670977154081,26
13120,13218,262.372677173097,0.398246763985863,236
13125,13187,262.487377265949,0.442303509477229,68
13130,13205,262.570373801681,0.406345614245246,148
13148,13212,262.940446837124,0.431303484365096,239
13257,13333,265.115256762803,0.292063726604994,206
13275,13351,265.482454588883,0.257393931914808,79
13277,13363,265.52528902881,0.405821005003403,165
13283,13351,265.634383456082,0.36057143557851,52
13286,13376,265.692964994145,0.265732695309383,188
13298,13377,265.941668043703,0.292662728938891,112
13302,13404,266.010943959753,0.427361780594985,84
13307,13370,266.112224859605,0.383832869108849,40
13322,13425,266.416145908307,0.159407640653619,226
13332,13393,266.617232642468,0.355122903440607,23
13381,13464,267.594858184134,0.356011255250749,47
13407,13487,268.119735235623,0.185399031205255,164
13457,13530,269.125431681765,0.153465766522175,154
13505,13583,270.07844898238,0.435839630926041,185
13740,13824,274.777736097158,0.408200609697083,121
13827,13892,276.510640866168,0.373455554217802,100
14141,14205,282.799969222075,0.415426641297906,239
14169,14231,283.356718815861,0.190496652394849,137
14195,14270,283.88883770589,0.167871398452945,89
14223,14309,284.447776278658,0.163414544530337,144
14243,14323,284.836964352959,0.446379767033673,27
14257,14323,285.119109916992,0.346670730802181,204
14335,14415,286.670079844982,0.28139788713233,26
14350,14421,286.982705250421,0.314752279414655,13
14351,14440,287.000694443638,0.376566532758858,109
14365,14468,287.270423351761,0.268878410751251,2
14373,14454,287.439713925332,0.436266487436038,234
14388,14463,287.741101598016,0.297401914838264,134
14414,14483,288.260146708701,0.333569590264988,153
14457,14523,289.111249885473,0.318050545209655,177
14954,15007,299.050975223171,0.423297484033334,46
14999,15098,299.967215323932,0.244227998663983,146
15053,15137,301.049826296339,0.237539044587379,10
15065,15151,301.273118712767,0.15999506639262,165
15131,15203,302.596592272938,0.426220128826699,14
15153,15216,303.041566411035,0.421151416707116,152
15165,15235,303.279213515931,0.443815980016841,159
15192,15276,303.827018684216,0.219384031819765,121
15201,15262,304.007785042928,0.262243948448002,61
15216,15269,304.30851278202,0.279547325287458,46
15221,15308,304.399179196985,0.221944288707674,207
15229,15310,304.561756091163,0.238670780635613,120
15238,15329,304.747640989617,0.221296754078892,169
15277,15338,305.524191474702,0.358313662691626,24
15290,15369,305.782750092554,0.400904994206386,11
15367,15424,307.312360753609,0.302704860392414,222
15382,15462,307.621802866773,0.262640282875463,130
15395,15458,307.887507110073,0.378797890896986,129
15415,15505,308.274787383935,0.182124137456659,95
15439,15519,308.767567506747,0.429218664836043,107
15504,15604,310.052637727183,0.176626109009906,203
15901,15954,318.006125506855,0.352860417100128,46
15941,16017,318.799472041036,0.216832496744683,238
15953,16026,319.038209656019,0.309046759188234,198
15989,16076,319.768360056581,0.386651600183264,207
16000,16075,319.974195127832,0.400598006938192,9
16003,16067,320.041169317763,0.431094422463003,28
16006,16094,320.109430555478,0.157709826226585,25
16011,16074,320.201379775032,0.328494072605186,40
16018,16098,320.338718764724,0.198968374412014,115
16028,16128,320.540360116172,0.301311428473706,203
16044,16090,320.869757448765,0.170841440676301,49
16047,16128,320.920292541055,0.277794630039831,113
16050,16116,320.976858512591,0.381942558585411,64
16077,16156,321.520270072559,0.435000016144577,128
16080,16145,321.573304394354,0.282820135985687,100
16082,16160,321.615041644101,0.249222491643167,131
16102,16174,322.010916523602,0.254007559769106,74
16118,16188,322.341743702783,0.31869272698478,159
16118,16221,322.349126414215,0.222536206757972,90
16123,16195,322.443884534951,0.228938469463699,39
16133,16221,322.635763286447,0.438028901335356,78
16142,16206,322.811609497611,0.411911186691064,48
16149,16221,322.966001467997,0.257213998746614,150
16151,16205,323.002967023617,0.363501423475757,242
16153,16232,323.039655722545,0.212731635488493,11
16155,16239,323.075662173187,0.156906283592162,10
16162,16208,323.223595187345,0.258140780838403,49
16168,16253,323.335639955875,0.398160235795046,142
16448,16514,328.939342134151,0.386513452739479,143
16483,16559,329.632879156046,0.359177248658859,8
16484,16648,329.668007294752,0.204196433227727,20
16489,16554,329.76476571426,0.317168735278251,56
16513,16602,330.237082762712,0.391045484615592,109
16522,16593,330.410888076071,0.312034623435634,86
16613,16697,332.237746733998,0.222853002483689,77
16645,16729,332.885711765669,0.220578514583117,108
16735,16818,334.684843764554,0.425791096670027,189
16741,16820,334.804366829596,0.264133397527849,216
16750,16834,334.984298815975,0.230542233325504,32
16799,16879,335.957025147541,0.181676708376859,27
16802,16868,336.027466329436,0.257823623790128,210
16806,16931,336.109984746944,0.345454634324545,228
16820,16888,336.373514993803,0.271390555700415,92
16849,16932,336.956890480039,0.304081247994125,166
16858,16923,337.142093409888,0.316609046460184,100
16870,16949,337.378875137758,0.373901242961641,11
16914,17003,338.257911505454,0.368847367781336,94
16939,17002,338.767806940091,0.372737479354951,44
16950,17049,338.979092182826,0.170855359097907,146
16956,17052,339.092088617019,0.391078595532941,93
16993,17088,339.838038124318,0.394217843913755,227
