k_start,k_end,t_start_sec,alpha,lib_id
5464,5527,109.258807082749,0.413173678250411,40
5557,5653,111.126878559969,0.434206382291956,93
5937,5990,118.72741368493,0.265043468859747,42
6267,6336,125.316673784894,0.42003620591531,16
6334,6418,126.651266991903,0.325179441682941,32
6833,6923,136.646794157631,0.435805669192805,55
7499,7579,149.952055253089,0.286885645491707,164
7788,7864,155.735810197628,0.183959076000147,8
7934,8001,158.660772996678,0.287678196512186,156
8443,8522,168.837759271267,0.340565451950916,181
8499,8578,169.962290931537,0.159741674576782,11
8827,8889,176.515281048525,0.320582692315773,68
8869,8922,177.369177622754,0.29175136507938,46
8885,8962,177.686138771044,0.273987000282105,179
8900,8988,177.989518359059,0.289303813853502,25
8919,9002,178.354193860192,0.441647631495898,163
8977,9080,179.519129020114,0.384196672184017,226
8981,9064,179.606793207818,0.345276948868018,189
8992,9076,179.828571133278,0.226271034959779,77
9006,9078,180.094275376578,0.261680181026185,150
9009,9085,180.155343484607,0.335097575384849,118
9024,9188,180.465751712491,0.224838567049535,20
9031,9097,180.596505037573,0.213515745804604,30
9050,9133,180.974335773252,0.357551398794024,224
9074,9144,181.46196178091,0.413098260016286,96
9079,9159,181.567931611991,0.353203490758831,51
9102,9180,182.028080576407,0.261612365656594,191
9111,9184,182.1975026787,0.256716652838284,82
9116,9178,182.292479230532,0.188938227554998,97
9130,9211,182.586691818513,0.430613287375681,113
9166,9311,183.308131336815,0.3599614896186,151
9194,9297,183.861501448976,0.449859180901932,90
9204,9262,184.06763207912,0.315931543758411,192
9220,9302,184.389990819846,0.295574140385711,98
9223,9293,184.437657980602,0.437162583314606,119
9225,9301,184.475846327612,0.394664198554171,238
9239,9347,184.754155247752,0.431047164561386,218
9239,9347,184.767335246399,0.158798902864684,218
9241,9300,184.7951927684,0.327563278539901,139
9251,9334,184.996279502561,0.345871062452173,22
9287,9367,185.710772460266,0.359716581919804,130
9304,9374,186.050218206545,0.344685313183612,119
9325,9406,186.477725277877,0.247408173449504,184
9376,9449,187.494592391163,0.165357288128953,175
9376,9467,187.504478541858,0.368301031799225,123
9376,9428,187.508031238194,0.166021541946266,176
9383,9474,187.639519073252,0.171827489519189,81
9403,9506,188.032646315488,0.372915451504644,226
9420,9497,188.374342341014,0.444237304482252,179
9443,9526,188.839427768132,0.401346928911695,224
9501,9572,189.995984104369,0.297950581847913,86
9612,9683,192.214355502782,0.377823299098814,13
9628,9686,192.540089590497,0.300275173431517,127
9637,9718,192.711619088128,0.307737066058979,244
9665,9718,193.277147239668,0.180748317154501,237
9668,9754,193.336259194855,0.177565472608512,208
9680,9753,193.583577880928,0.324174439019419,212
9699,9760,193.955804581515,0.19862775392971,23
9722,9806,194.411399329491,0.375047214218861,121
9734,9818,194.666188853335,0.409870450618236,108
9742,9826,194.8280539307,0.244576883359424,187
9745,9809,194.889481269763,0.317665820413889,239
9764,9844,195.261443091361,0.347003091554362,130
9768,9851,195.341386094791,0.25273883033268,149
9775,9847,195.479852033282,0.222311023073558,85
9793,9868,195.849009514066,0.390874754872244,80
9795,9870,195.88328381483,0.329772646260901,9
9812,9885,196.212954829934,0.380101664165112,110
9830,9902,196.57719448942,0.362710670517201,58
9832,9918,196.613376839064,0.442282186817099,208
9834,9907,196.657928968031,0.358214164555571,154
9838,9925,196.743995260948,0.20383458603951,3
9841,9894,196.790283184229,0.430147159386537,125
9846,9915,196.895576072927,0.312044030981935,195
9853,9920,197.049310709595,0.320763528655956,31
9854,9942,197.060061568802,0.31242469094708,25
9869,9922,197.351249883202,0.430922451492864,46
9885,9950,197.68294839828,0.316023723354905,56
9888,9966,197.74006809849,0.341543593532796,214
9901,9992,197.990352891253,0.376546318043981,170
9902,9980,198.015541753981,0.314708136533548,214
9919,10013,198.364003546613,0.357726350933415,201
9921,10000,198.405267294203,0.205524282740818,70
9962,10041,199.210405278352,0.434530828250365,220
10007,10068,200.127356690104,0.187907422582515,24
10358,10423,207.137013503782,0.362842747680162,12
10578,10661,211.536397080081,0.22045696843506,149
10628,10711,212.53992184438,0.33358346709485,163
10642,10728,212.813409669171,0.409909696468963,18
10655,10738,213.081623673496,0.277447011412044,149
10658,10761,213.137068894246,0.408950732035873,226
10669,10778,213.364802495607,0.274826545017347,73
10735,10810,214.681915470641,0.415885557725496,148
10764,10841,215.250422627606,0.269386971985854,101
10766,10828,215.299024887443,0.270405830592999,68
10795,10857,215.889413113337,0.151091166781959,69
10800,10863,215.981294471209,0.298626456948732,152
10802,10881,216.023334743167,0.321035270736322,112
10804,10866,216.062144722736,0.440957981990673,88
10824,10906,216.456956938935,0.443535952392401,241
10875,10945,217.477588064374,0.267544981267435,104
10886,10995,217.693155339806,0.257520390951127,73
10899,10961,217.962757645934,0.347798223038043,68
11258,11341,225.133884462928,0.264959565228002,189
11285,11344,225.67551796771,0.163681200600399,139
11659,11735,233.158484397276,0.299452072937837,1
11699,11777,233.950252109078,0.331836048627469,41
11724,11814,234.465919854301,0.325645658513287,105
11771,11845,235.399237624793,0.437731115196772,72
11771,11851,235.405143872657,0.376277681844851,27
11815,11893,236.289450395967,0.170832765662734,15
11819,11897,236.355070406739,0.401281339401458,185
11873,11951,237.447662226631,0.372384774332527,15
11937,11998,238.723910916779,0.273798552271787,61
11980,12056,239.575376155785,0.36777984511338,71
12063,12153,241.248591971065,0.245901861059981,95
12282,12334,245.611179023525,0.348213229837655,33
12478,12562,249.533753309262,0.381872601363556,121
12498,12578,249.942433287001,0.18030024741733,164
12577,12672,251.522410844138,0.366080904928427,227
12599,12666,251.960336954904,0.188057564540762,4
12606,12676,252.099484311781,0.358612392869309,104
12615,12690,252.288255536549,0.362004773529816,243
12643,12707,252.843055933419,0.382690443921579,239
12645,12716,252.871835137487,0.22507345070929,6
12673,12742,253.440113958704,0.445285009560371,153
12694,12774,253.850297758426,0.357420621104556,51
12717,12796,254.322584141615,0.293446497991294,112
12727,12817,254.514113432405,0.320590667046938,95
12733,12794,254.646866992149,0.402290924149729,225
12754,12833,255.050670984892,0.393931118904762,209
13509,13581,270.158556040488,0.314489625399496,14
14025,14098,280.485970515706,0.368076032719814,116
14026,14129,280.509200638699,0.449672364505624,2
